timestamp,btc_target_price,btc_realtime_price,up_price,down_price,cycle_slug
1766327501,87857.53,87985.25,0.7200,0.2800,btc-updown-15m-1766327400
1766327501,87857.53,87986.55,0.7200,0.2800,btc-updown-15m-1766327400
1766327501,87857.53,87986.55,0.7200,0.2800,btc-updown-15m-1766327400
1766327501,87857.53,87986.55,0.7200,0.2800,btc-updown-15m-1766327400
1766327501,87857.53,87986.55,0.7200,0.2800,btc-updown-15m-1766327400
1766327501,87857.53,87986.55,0.7200,0.2800,btc-updown-15m-1766327400
1766327501,87857.53,87986.55,0.7200,0.2800,btc-updown-15m-1766327400
1766327501,87857.53,87986.55,0.7200,0.2800,btc-updown-15m-1766327400
1766327501,87857.53,87986.55,0.7200,0.2800,btc-updown-15m-1766327400
1766327501,87857.53,87986.55,0.7200,0.2800,btc-updown-15m-1766327400
1766327501,87857.53,87986.55,0.7200,0.2800,btc-updown-15m-1766327400
1766327501,87857.53,87986.55,0.7200,0.2800,btc-updown-15m-1766327400
1766327501,87857.53,87986.55,0.7200,0.2800,btc-updown-15m-1766327400
1766327501,87857.53,87986.55,0.7200,0.2800,btc-updown-15m-1766327400
1766327501,87857.53,87986.55,0.7200,0.2800,btc-updown-15m-1766327400
1766327501,87857.53,87986.55,0.7200,0.2800,btc-updown-15m-1766327400
1766327501,87857.53,87986.55,0.7200,0.2800,btc-updown-15m-1766327400
1766327501,87857.53,87986.55,0.7200,0.2800,btc-updown-15m-1766327400
1766327501,87857.53,87986.55,0.7200,0.2800,btc-updown-15m-1766327400
1766327501,87857.53,87986.55,0.7200,0.2800,btc-updown-15m-1766327400
1766327501,87857.53,87986.55,0.7200,0.2800,btc-updown-15m-1766327400
1766327501,87857.53,87986.55,0.7200,0.2800,btc-updown-15m-1766327400
1766327501,87857.53,87986.55,0.7200,0.2800,btc-updown-15m-1766327400
1766327501,87857.53,87986.55,0.7200,0.2800,btc-updown-15m-1766327400
1766327501,87857.53,87986.55,0.7200,0.2800,btc-updown-15m-1766327400
1766327501,87857.53,87986.55,0.7200,0.2800,btc-updown-15m-1766327400
1766327501,87857.53,87986.55,0.7200,0.2800,btc-updown-15m-1766327400
1766327501,87857.53,87986.55,0.7200,0.2800,btc-updown-15m-1766327400
1766327501,87857.53,87986.55,0.7200,0.2800,btc-updown-15m-1766327400
1766327501,87857.53,87986.55,0.7200,0.2800,btc-updown-15m-1766327400
