时间戳,时间,动作,方向,市场,价格,数量,USDC金额,OutcomeIndex
1765384286,2025-12-11 00:31:26,BUY,Down,btc-updown-15m-1765384200,0.69,3.14,2.1666,1
1765384286,2025-12-11 00:31:26,BUY,Down,btc-updown-15m-1765384200,0.69,8.54,5.8926,1
1765384286,2025-12-11 00:31:26,BUY,Down,btc-updown-15m-1765384200,0.68,7.0,4.76,1
1765384288,2025-12-11 00:31:28,BUY,Down,btc-updown-15m-1765384200,0.7,7.0,4.9,1
1765384288,2025-12-11 00:31:28,BUY,Down,btc-updown-15m-1765384200,0.7,7.0,4.9,1
1765384290,2025-12-11 00:31:30,BUY,Down,btc-updown-15m-1765384200,0.7000000761421513,6.566665,4.596666,1
1765384290,2025-12-11 00:31:30,BUY,Down,btc-updown-15m-1765384200,0.72,10.0,7.2,1
1765384290,2025-12-11 00:31:30,BUY,Down,btc-updown-15m-1765384200,0.74,5.0,3.7,1
1765384292,2025-12-11 00:31:32,BUY,Down,btc-updown-15m-1765384200,0.74,5.0,3.7,1
1765384296,2025-12-11 00:31:36,BUY,Up,btc-updown-15m-1765384200,0.22000001872000705,6.410254,1.410256,0
1765384298,2025-12-11 00:31:38,BUY,Up,btc-updown-15m-1765384200,0.22,11.58,2.5476,0
1765384298,2025-12-11 00:31:38,BUY,Up,btc-updown-15m-1765384200,0.21,18.0,3.78,0
1765384298,2025-12-11 00:31:38,BUY,Up,btc-updown-15m-1765384200,0.21,18.0,3.78,0
1765384298,2025-12-11 00:31:38,BUY,Up,btc-updown-15m-1765384200,0.21,18.0,3.78,0
1765384298,2025-12-11 00:31:38,BUY,Up,btc-updown-15m-1765384200,0.21,18.0,3.78,0
1765384298,2025-12-11 00:31:38,BUY,Up,btc-updown-15m-1765384200,0.22,18.0,3.96,0
1765384298,2025-12-11 00:31:38,BUY,Up,btc-updown-15m-1765384200,0.22,18.0,3.96,0
1765384300,2025-12-11 00:31:40,BUY,Down,btc-updown-15m-1765384200,0.76,18.0,13.68,1
1765384300,2025-12-11 00:31:40,BUY,Down,btc-updown-15m-1765384200,0.76,18.0,13.68,1
1765384304,2025-12-11 00:31:44,BUY,Down,btc-updown-15m-1765384200,0.78000008360001,9.090908,7.090909,1
1765384304,2025-12-11 00:31:44,BUY,Down,btc-updown-15m-1765384200,0.77,15.54,11.9658,1
1765384304,2025-12-11 00:31:44,BUY,Down,btc-updown-15m-1765384200,0.77,7.0,5.39,1
1765384304,2025-12-11 00:31:44,BUY,Down,btc-updown-15m-1765384200,0.78,5.0,3.9,1
1765384304,2025-12-11 00:31:44,BUY,Down,btc-updown-15m-1765384200,0.78,13.0,10.14,1
1765384304,2025-12-11 00:31:44,BUY,Down,btc-updown-15m-1765384200,0.78,7.0,5.46,1
1765384304,2025-12-11 00:31:44,BUY,Down,btc-updown-15m-1765384200,0.78,1.9,1.482,1
1765384304,2025-12-11 00:31:44,BUY,Down,btc-updown-15m-1765384200,0.77,2.46,1.8942,1
1765384304,2025-12-11 00:31:44,BUY,Down,btc-updown-15m-1765384200,0.77,18.0,13.86,1
1765384308,2025-12-11 00:31:48,BUY,Up,btc-updown-15m-1765384200,0.23,12.0,2.76,0
1765384308,2025-12-11 00:31:48,BUY,Up,btc-updown-15m-1765384200,0.23,6.0,1.38,0
1765384314,2025-12-11 00:31:54,BUY,Down,btc-updown-15m-1765384200,0.76,18.0,13.68,1
1765384314,2025-12-11 00:31:54,BUY,Down,btc-updown-15m-1765384200,0.76,18.0,13.68,1
1765384314,2025-12-11 00:31:54,BUY,Down,btc-updown-15m-1765384200,0.76,18.0,13.68,1
1765384314,2025-12-11 00:31:54,BUY,Down,btc-updown-15m-1765384200,0.76,18.0,13.68,1
1765384316,2025-12-11 00:31:56,BUY,Up,btc-updown-15m-1765384200,0.22,18.0,3.96,0
1765384316,2025-12-11 00:31:56,BUY,Up,btc-updown-15m-1765384200,0.22,18.0,3.96,0
1765384316,2025-12-11 00:31:56,BUY,Up,btc-updown-15m-1765384200,0.22,18.0,3.96,0
1765384316,2025-12-11 00:31:56,BUY,Up,btc-updown-15m-1765384200,0.22,18.0,3.96,0
1765384316,2025-12-11 00:31:56,BUY,Up,btc-updown-15m-1765384200,0.22,18.0,3.96,0
1765384318,2025-12-11 00:31:58,BUY,Up,btc-updown-15m-1765384200,0.2300000566177678,1.76623,0.406233,0
1765384318,2025-12-11 00:31:58,BUY,Up,btc-updown-15m-1765384200,0.23,4.14,0.9522,0
1765384322,2025-12-11 00:32:02,BUY,Up,btc-updown-15m-1765384200,0.25,5.0,1.25,0
1765384322,2025-12-11 00:32:02,BUY,Up,btc-updown-15m-1765384200,0.25,1.773332,0.443333,0
1765384322,2025-12-11 00:32:02,BUY,Up,btc-updown-15m-1765384200,0.25,3.946664,0.986666,0
1765384322,2025-12-11 00:32:02,BUY,Down,btc-updown-15m-1765384200,0.7400000402476843,12.423075,9.193076,1
1765384324,2025-12-11 00:32:04,BUY,Up,btc-updown-15m-1765384200,0.28000004734248857,5.069442,1.419444,0
1765384324,2025-12-11 00:32:04,BUY,Up,btc-updown-15m-1765384200,0.29,15.0,4.35,0
1765384324,2025-12-11 00:32:04,BUY,Up,btc-updown-15m-1765384200,0.2800000333590847,7.194442,2.014444,0
1765384326,2025-12-11 00:32:06,BUY,Up,btc-updown-15m-1765384200,0.28,5.0,1.4,0
1765384332,2025-12-11 00:32:12,BUY,Down,btc-updown-15m-1765384200,0.7,18.0,12.6,1
1765384332,2025-12-11 00:32:12,BUY,Down,btc-updown-15m-1765384200,0.7,18.0,12.6,1
1765384332,2025-12-11 00:32:12,BUY,Down,btc-updown-15m-1765384200,0.7,18.0,12.6,1
1765384332,2025-12-11 00:32:12,BUY,Down,btc-updown-15m-1765384200,0.7,18.0,12.6,1
1765384332,2025-12-11 00:32:12,BUY,Down,btc-updown-15m-1765384200,0.7,18.0,12.6,1
1765384332,2025-12-11 00:32:12,BUY,Down,btc-updown-15m-1765384200,0.7,18.0,12.6,1
1765384336,2025-12-11 00:32:16,BUY,Down,btc-updown-15m-1765384200,0.73,7.0,5.11,1
1765384338,2025-12-11 00:32:18,BUY,Up,btc-updown-15m-1765384200,0.25,5.0,1.25,0
1765384340,2025-12-11 00:32:20,BUY,Down,btc-updown-15m-1765384200,0.74000012490398,4.003075,2.962276,1
1765384340,2025-12-11 00:32:20,BUY,Down,btc-updown-15m-1765384200,0.74,18.0,13.32,1
1765384340,2025-12-11 00:32:20,BUY,Down,btc-updown-15m-1765384200,0.74,18.0,13.32,1
1765384340,2025-12-11 00:32:20,BUY,Up,btc-updown-15m-1765384200,0.25,18.0,4.5,0
1765384340,2025-12-11 00:32:20,BUY,Up,btc-updown-15m-1765384200,0.25,18.0,4.5,0
1765384340,2025-12-11 00:32:20,BUY,Up,btc-updown-15m-1765384200,0.25,18.0,4.5,0
1765384340,2025-12-11 00:32:20,BUY,Up,btc-updown-15m-1765384200,0.25,18.0,4.5,0
1765384340,2025-12-11 00:32:20,BUY,Up,btc-updown-15m-1765384200,0.25,18.0,4.5,0
1765384340,2025-12-11 00:32:20,BUY,Up,btc-updown-15m-1765384200,0.25,18.0,4.5,0
1765384342,2025-12-11 00:32:22,BUY,Down,btc-updown-15m-1765384200,0.7600002149255014,2.791665,2.121666,1
1765384342,2025-12-11 00:32:22,BUY,Down,btc-updown-15m-1765384200,0.7700001029650503,6.701303,5.160004,1
1765384342,2025-12-11 00:32:22,BUY,Down,btc-updown-15m-1765384200,0.77,10.69,8.2313,1
1765384342,2025-12-11 00:32:22,BUY,Down,btc-updown-15m-1765384200,0.7700000794047818,7.304346,5.624347,1
1765384342,2025-12-11 00:32:22,BUY,Down,btc-updown-15m-1765384200,0.76,7.0,5.32,1
1765384344,2025-12-11 00:32:24,BUY,Down,btc-updown-15m-1765384200,0.77,3.81,2.9337,1
1765384344,2025-12-11 00:32:24,BUY,Down,btc-updown-15m-1765384200,0.77,3.13,2.4101,1
1765384344,2025-12-11 00:32:24,BUY,Down,btc-updown-15m-1765384200,0.7700001725000432,4.347825,3.347826,1
1765384346,2025-12-11 00:32:26,BUY,Up,btc-updown-15m-1765384200,0.22000001872000705,6.410254,1.410256,0
1765384352,2025-12-11 00:32:32,BUY,Up,btc-updown-15m-1765384200,0.21,18.0,3.78,0
1765384352,2025-12-11 00:32:32,BUY,Up,btc-updown-15m-1765384200,0.21,18.0,3.78,0
1765384352,2025-12-11 00:32:32,BUY,Up,btc-updown-15m-1765384200,0.21,18.0,3.78,0
1765384352,2025-12-11 00:32:32,BUY,Up,btc-updown-15m-1765384200,0.21,18.0,3.78,0
1765384352,2025-12-11 00:32:32,BUY,Up,btc-updown-15m-1765384200,0.22,18.0,3.96,0
1765384352,2025-12-11 00:32:32,BUY,Down,btc-updown-15m-1765384200,0.76,18.0,13.68,1
1765384352,2025-12-11 00:32:32,BUY,Down,btc-updown-15m-1765384200,0.76,18.0,13.68,1
1765384354,2025-12-11 00:32:34,BUY,Down,btc-updown-15m-1765384200,0.7700000447894767,16.521738,12.721739,1
1765384356,2025-12-11 00:32:36,BUY,Down,btc-updown-15m-1765384200,0.7900000714000114,9.523808,7.523809,1
1765384360,2025-12-11 00:32:40,BUY,Up,btc-updown-15m-1765384200,0.21,5.1,1.071,0
1765384360,2025-12-11 00:32:40,BUY,Up,btc-updown-15m-1765384200,0.21,3.0,0.63,0
1765384362,2025-12-11 00:32:42,BUY,Up,btc-updown-15m-1765384200,0.21,15.0,3.15,0
1765384368,2025-12-11 00:32:48,BUY,Down,btc-updown-15m-1765384200,0.8,18.0,14.4,1
1765384368,2025-12-11 00:32:48,BUY,Down,btc-updown-15m-1765384200,0.8,18.0,14.4,1
1765384368,2025-12-11 00:32:48,BUY,Down,btc-updown-15m-1765384200,0.8,18.0,14.4,1
1765384368,2025-12-11 00:32:48,BUY,Down,btc-updown-15m-1765384200,0.8,18.0,14.4,1
1765384368,2025-12-11 00:32:48,BUY,Down,btc-updown-15m-1765384200,0.8,18.0,14.4,1
1765384372,2025-12-11 00:32:52,BUY,Up,btc-updown-15m-1765384200,0.1700000033200013,12.048188,2.048192,0
1765384374,2025-12-11 00:32:54,BUY,Up,btc-updown-15m-1765384200,0.17000001227676242,3.258188,0.553892,0
1765384376,2025-12-11 00:32:56,BUY,Up,btc-updown-15m-1765384200,0.17,14.74,2.5058,0
1765384378,2025-12-11 00:32:58,BUY,Up,btc-updown-15m-1765384200,0.2,1.25,0.25,0
1765384380,2025-12-11 00:33:00,BUY,Up,btc-updown-15m-1765384200,0.2,6.12,1.224,0
1765384386,2025-12-11 00:33:06,BUY,Down,btc-updown-15m-1765384200,0.7700000605725262,11.391303,8.771304,1
1765384390,2025-12-11 00:33:10,BUY,Up,btc-updown-15m-1765384200,0.24,0.64,0.1536,0
1765384390,2025-12-11 00:33:10,BUY,Up,btc-updown-15m-1765384200,0.24,6.25,1.5,0
1765384390,2025-12-11 00:33:10,BUY,Up,btc-updown-15m-1765384200,0.24,11.11,2.6664,0
1765384390,2025-12-11 00:33:10,BUY,Up,btc-updown-15m-1765384200,0.23,3.53,0.8119,0
1765384390,2025-12-11 00:33:10,BUY,Up,btc-updown-15m-1765384200,0.2300000027500005,7.272726,1.672727,0
1765384390,2025-12-11 00:33:10,BUY,Up,btc-updown-15m-1765384200,0.23000001253164762,7.181817,1.651818,0
1765384390,2025-12-11 00:33:10,BUY,Up,btc-updown-15m-1765384200,0.23,6.25,1.4375,0
1765384392,2025-12-11 00:33:12,BUY,Up,btc-updown-15m-1765384200,0.24,10.94,2.6256,0
1765384394,2025-12-11 00:33:14,BUY,Down,btc-updown-15m-1765384200,0.8,13.0,10.4,1
1765384396,2025-12-11 00:33:16,BUY,Down,btc-updown-15m-1765384200,0.81,18.0,14.58,1
1765384396,2025-12-11 00:33:16,BUY,Down,btc-updown-15m-1765384200,0.81,18.0,14.58,1
1765384396,2025-12-11 00:33:16,BUY,Down,btc-updown-15m-1765384200,0.81,18.0,14.58,1
1765384400,2025-12-11 00:33:20,BUY,Up,btc-updown-15m-1765384200,0.2,5.0,1.0,0
1765384400,2025-12-11 00:33:20,BUY,Up,btc-updown-15m-1765384200,0.18,18.0,3.24,0
1765384400,2025-12-11 00:33:20,BUY,Up,btc-updown-15m-1765384200,0.18,18.0,3.24,0
1765384400,2025-12-11 00:33:20,BUY,Up,btc-updown-15m-1765384200,0.18,18.0,3.24,0
1765384400,2025-12-11 00:33:20,BUY,Up,btc-updown-15m-1765384200,0.18,18.0,3.24,0
1765384400,2025-12-11 00:33:20,BUY,Up,btc-updown-15m-1765384200,0.18,18.0,3.24,0
1765384400,2025-12-11 00:33:20,BUY,Up,btc-updown-15m-1765384200,0.18,18.0,3.24,0
1765384416,2025-12-11 00:33:36,BUY,Up,btc-updown-15m-1765384200,0.21,10.0,2.1,0
1765384418,2025-12-11 00:33:38,BUY,Up,btc-updown-15m-1765384200,0.21,18.0,3.78,0
1765384424,2025-12-11 00:33:44,BUY,Up,btc-updown-15m-1765384200,0.18,6.0789,1.094202,0
1765384424,2025-12-11 00:33:44,BUY,Up,btc-updown-15m-1765384200,0.19,18.0,3.42,0
1765384424,2025-12-11 00:33:44,BUY,Up,btc-updown-15m-1765384200,0.19,18.0,3.42,0
1765384424,2025-12-11 00:33:44,BUY,Up,btc-updown-15m-1765384200,0.2,18.0,3.6,0
1765384424,2025-12-11 00:33:44,BUY,Up,btc-updown-15m-1765384200,0.2,18.0,3.6,0
1765384424,2025-12-11 00:33:44,BUY,Up,btc-updown-15m-1765384200,0.2,18.0,3.6,0
1765384432,2025-12-11 00:33:52,BUY,Down,btc-updown-15m-1765384200,0.82,10.0,8.2,1
1765384432,2025-12-11 00:33:52,BUY,Down,btc-updown-15m-1765384200,0.81,10.0,8.1,1
1765384452,2025-12-11 00:34:12,BUY,Down,btc-updown-15m-1765384200,0.85,18.0,15.3,1
1765384452,2025-12-11 00:34:12,BUY,Down,btc-updown-15m-1765384200,0.85,18.0,15.3,1
1765384452,2025-12-11 00:34:12,BUY,Down,btc-updown-15m-1765384200,0.85,18.0,15.3,1
1765384452,2025-12-11 00:34:12,BUY,Down,btc-updown-15m-1765384200,0.85,18.0,15.3,1
1765384452,2025-12-11 00:34:12,BUY,Down,btc-updown-15m-1765384200,0.85,18.0,15.3,1
1765384454,2025-12-11 00:34:14,BUY,Down,btc-updown-15m-1765384200,0.85,18.0,15.3,1
1765384456,2025-12-11 00:34:16,BUY,Up,btc-updown-15m-1765384200,0.14,18.0,2.52,0
1765384456,2025-12-11 00:34:16,BUY,Up,btc-updown-15m-1765384200,0.14,18.0,2.52,0
1765384456,2025-12-11 00:34:16,BUY,Up,btc-updown-15m-1765384200,0.14,18.0,2.52,0
1765384456,2025-12-11 00:34:16,BUY,Up,btc-updown-15m-1765384200,0.14,18.0,2.52,0
1765384462,2025-12-11 00:34:22,BUY,Down,btc-updown-15m-1765384200,0.87,18.0,15.66,1
1765384476,2025-12-11 00:34:36,BUY,Down,btc-updown-15m-1765384200,0.81,18.0,14.58,1
1765384476,2025-12-11 00:34:36,BUY,Down,btc-updown-15m-1765384200,0.81,18.0,14.58,1
1765384476,2025-12-11 00:34:36,BUY,Down,btc-updown-15m-1765384200,0.81,18.0,14.58,1
1765384476,2025-12-11 00:34:36,BUY,Down,btc-updown-15m-1765384200,0.81,18.0,14.58,1
1765384476,2025-12-11 00:34:36,BUY,Down,btc-updown-15m-1765384200,0.81,18.0,14.58,1
1765384476,2025-12-11 00:34:36,BUY,Down,btc-updown-15m-1765384200,0.81,18.0,14.58,1
1765384476,2025-12-11 00:34:36,BUY,Down,btc-updown-15m-1765384200,0.81,18.0,14.58,1
1765384488,2025-12-11 00:34:48,BUY,Up,btc-updown-15m-1765384200,0.1800000478333704,2.926827,0.526829,0
1765384488,2025-12-11 00:34:48,BUY,Down,btc-updown-15m-1765384200,0.81,5.0,4.05,1
1765384506,2025-12-11 00:35:06,BUY,Up,btc-updown-15m-1765384200,0.18,5.96,1.0728,0
1765384506,2025-12-11 00:35:06,BUY,Up,btc-updown-15m-1765384200,0.18000002946111207,2.036583,0.366585,0
1765384506,2025-12-11 00:35:06,BUY,Up,btc-updown-15m-1765384200,0.18,10.0,1.8,0
1765384508,2025-12-11 00:35:08,BUY,Up,btc-updown-15m-1765384200,0.16,18.0,2.88,0
1765384508,2025-12-11 00:35:08,BUY,Up,btc-updown-15m-1765384200,0.16,18.0,2.88,0
1765384508,2025-12-11 00:35:08,BUY,Up,btc-updown-15m-1765384200,0.16,18.0,2.88,0
1765384508,2025-12-11 00:35:08,BUY,Up,btc-updown-15m-1765384200,0.16,18.0,2.88,0
1765384508,2025-12-11 00:35:08,BUY,Up,btc-updown-15m-1765384200,0.16,18.0,2.88,0
1765384508,2025-12-11 00:35:08,BUY,Up,btc-updown-15m-1765384200,0.16,18.0,2.88,0
1765384508,2025-12-11 00:35:08,BUY,Down,btc-updown-15m-1765384200,0.83,9.89,8.2087,1
1765384510,2025-12-11 00:35:10,BUY,Down,btc-updown-15m-1765384200,0.84,18.0,15.12,1
1765384510,2025-12-11 00:35:10,BUY,Down,btc-updown-15m-1765384200,0.84,18.0,15.12,1
1765384520,2025-12-11 00:35:20,BUY,Up,btc-updown-15m-1765384200,0.15,18.0,2.7,0
1765384520,2025-12-11 00:35:20,BUY,Down,btc-updown-15m-1765384200,0.86,18.0,15.48,1
1765384520,2025-12-11 00:35:20,BUY,Down,btc-updown-15m-1765384200,0.86,18.0,15.48,1
1765384520,2025-12-11 00:35:20,BUY,Down,btc-updown-15m-1765384200,0.86,18.0,15.48,1
1765384520,2025-12-11 00:35:20,BUY,Down,btc-updown-15m-1765384200,0.86,18.0,15.48,1
1765384520,2025-12-11 00:35:20,BUY,Down,btc-updown-15m-1765384200,0.86,18.0,15.48,1
1765384520,2025-12-11 00:35:20,BUY,Down,btc-updown-15m-1765384200,0.86,18.0,15.48,1
1765384520,2025-12-11 00:35:20,BUY,Down,btc-updown-15m-1765384200,0.86,18.0,15.48,1
1765384526,2025-12-11 00:35:26,BUY,Up,btc-updown-15m-1765384200,0.14000001010773838,11.872092,1.662093,0
1765384526,2025-12-11 00:35:26,BUY,Up,btc-updown-15m-1765384200,0.14,10.0,1.4,0
1765384526,2025-12-11 00:35:26,BUY,Up,btc-updown-15m-1765384200,0.14,18.0,2.52,0
1765384526,2025-12-11 00:35:26,BUY,Up,btc-updown-15m-1765384200,0.14,18.0,2.52,0
1765384526,2025-12-11 00:35:26,BUY,Up,btc-updown-15m-1765384200,0.14000002086197508,5.752092,0.805293,0
1765384526,2025-12-11 00:35:26,BUY,Up,btc-updown-15m-1765384200,0.14,6.12,0.8568,0
1765384528,2025-12-11 00:35:28,BUY,Up,btc-updown-15m-1765384200,0.14,10.0,1.4,0
1765384528,2025-12-11 00:35:28,BUY,Up,btc-updown-15m-1765384200,0.14000007117260424,1.686042,0.236046,0
1765384540,2025-12-11 00:35:40,BUY,Down,btc-updown-15m-1765384200,0.89,18.0,16.02,1
1765384540,2025-12-11 00:35:40,BUY,Down,btc-updown-15m-1765384200,0.89,18.0,16.02,1
1765384540,2025-12-11 00:35:40,BUY,Down,btc-updown-15m-1765384200,0.89,18.0,16.02,1
1765384540,2025-12-11 00:35:40,BUY,Down,btc-updown-15m-1765384200,0.89,18.0,16.02,1
1765384540,2025-12-11 00:35:40,BUY,Down,btc-updown-15m-1765384200,0.89,18.0,16.02,1
1765384540,2025-12-11 00:35:40,BUY,Down,btc-updown-15m-1765384200,0.89,18.0,16.02,1
1765384540,2025-12-11 00:35:40,BUY,Up,btc-updown-15m-1765384200,0.13,18.0,2.34,0
1765384540,2025-12-11 00:35:40,BUY,Down,btc-updown-15m-1765384200,0.89,18.0,16.02,1
1765384540,2025-12-11 00:35:40,BUY,Up,btc-updown-15m-1765384200,0.13000003000003,3.33333,0.433333,0
1765384542,2025-12-11 00:35:42,BUY,Up,btc-updown-15m-1765384200,0.13000000528395164,1.892523,0.246028,0
1765384542,2025-12-11 00:35:42,BUY,Up,btc-updown-15m-1765384200,0.13,3.05,0.3965,0
1765384542,2025-12-11 00:35:42,BUY,Up,btc-updown-15m-1765384200,0.13000000066923104,14.942523,1.942528,0
1765384542,2025-12-11 00:35:42,BUY,Up,btc-updown-15m-1765384200,0.13,0.11,0.0143,0
1765384544,2025-12-11 00:35:44,BUY,Up,btc-updown-15m-1765384200,0.14,2.88,0.4032,0
1765384544,2025-12-11 00:35:44,BUY,Up,btc-updown-15m-1765384200,0.14000000529230808,15.116278,2.116279,0
1765384544,2025-12-11 00:35:44,BUY,Up,btc-updown-15m-1765384200,0.13000000066923104,14.942523,1.942528,0
1765384548,2025-12-11 00:35:48,BUY,Up,btc-updown-15m-1765384200,0.11,18.0,1.98,0
1765384548,2025-12-11 00:35:48,BUY,Up,btc-updown-15m-1765384200,0.11,18.0,1.98,0
1765384548,2025-12-11 00:35:48,BUY,Up,btc-updown-15m-1765384200,0.11,18.0,1.98,0
1765384548,2025-12-11 00:35:48,BUY,Up,btc-updown-15m-1765384200,0.11,18.0,1.98,0
1765384548,2025-12-11 00:35:48,BUY,Up,btc-updown-15m-1765384200,0.11,18.0,1.98,0
1765384572,2025-12-11 00:36:12,BUY,Down,btc-updown-15m-1765384200,0.87,18.0,15.66,1
1765384572,2025-12-11 00:36:12,BUY,Down,btc-updown-15m-1765384200,0.87,18.0,15.66,1
1765384572,2025-12-11 00:36:12,BUY,Down,btc-updown-15m-1765384200,0.87,18.0,15.66,1
1765384572,2025-12-11 00:36:12,BUY,Down,btc-updown-15m-1765384200,0.86,18.0,15.48,1
1765384572,2025-12-11 00:36:12,BUY,Down,btc-updown-15m-1765384200,0.86,18.0,15.48,1
1765384572,2025-12-11 00:36:12,BUY,Down,btc-updown-15m-1765384200,0.86,18.0,15.48,1
1765384580,2025-12-11 00:36:20,BUY,Up,btc-updown-15m-1765384200,0.14,8.26,1.1564,0
1765384580,2025-12-11 00:36:20,BUY,Up,btc-updown-15m-1765384200,0.14000001720000538,6.976742,0.976744,0
1765384582,2025-12-11 00:36:22,BUY,Up,btc-updown-15m-1765384200,0.15,18.0,2.7,0
1765384582,2025-12-11 00:36:22,BUY,Up,btc-updown-15m-1765384200,0.13,7.0,0.91,0
1765384582,2025-12-11 00:36:22,BUY,Up,btc-updown-15m-1765384200,0.13,6.82,0.8866,0
1765384582,2025-12-11 00:36:22,BUY,Up,btc-updown-15m-1765384200,0.13,4.18,0.5434,0
1765384582,2025-12-11 00:36:22,BUY,Up,btc-updown-15m-1765384200,0.14,10.82,1.5148,0
1765384582,2025-12-11 00:36:22,BUY,Up,btc-updown-15m-1765384200,0.14,7.18,1.0052,0
1765384582,2025-12-11 00:36:22,BUY,Up,btc-updown-15m-1765384200,0.14,12.82,1.7948,0
1765384582,2025-12-11 00:36:22,BUY,Up,btc-updown-15m-1765384200,0.14,0.96,0.1344,0
1765384582,2025-12-11 00:36:22,BUY,Up,btc-updown-15m-1765384200,0.14000002845798962,4.216742,0.590344,0
1765384582,2025-12-11 00:36:22,BUY,Up,btc-updown-15m-1765384200,0.14,2.76,0.3864,0
1765384584,2025-12-11 00:36:24,BUY,Up,btc-updown-15m-1765384200,0.1400000108860896,1.837207,0.257209,0
1765384590,2025-12-11 00:36:30,BUY,Down,btc-updown-15m-1765384200,0.84,5.0,4.2,1
1765384594,2025-12-11 00:36:34,BUY,Up,btc-updown-15m-1765384200,0.17,18.0,3.06,0
1765384594,2025-12-11 00:36:34,BUY,Up,btc-updown-15m-1765384200,0.17,12.4,2.108,0
1765384594,2025-12-11 00:36:34,BUY,Up,btc-updown-15m-1765384200,0.17,5.6,0.952,0
1765384596,2025-12-11 00:36:36,BUY,Down,btc-updown-15m-1765384200,0.81,17.0,13.77,1
1765384596,2025-12-11 00:36:36,BUY,Down,btc-updown-15m-1765384200,0.81,18.0,14.58,1
1765384602,2025-12-11 00:36:42,BUY,Down,btc-updown-15m-1765384200,0.85,1.0,0.85,1
1765384602,2025-12-11 00:36:42,BUY,Down,btc-updown-15m-1765384200,0.85,18.0,15.3,1
1765384602,2025-12-11 00:36:42,BUY,Down,btc-updown-15m-1765384200,0.85,18.0,15.3,1
1765384604,2025-12-11 00:36:44,BUY,Down,btc-updown-15m-1765384200,0.86,18.0,15.48,1
1765384604,2025-12-11 00:36:44,BUY,Down,btc-updown-15m-1765384200,0.85,17.0,14.45,1
1765384606,2025-12-11 00:36:46,BUY,Up,btc-updown-15m-1765384200,0.13000002157028306,4.172407,0.542413,0
1765384606,2025-12-11 00:36:46,BUY,Up,btc-updown-15m-1765384200,0.13000000572369547,1.747123,0.227126,0
1765384610,2025-12-11 00:36:50,BUY,Up,btc-updown-15m-1765384200,0.11000000862404262,5.797745,0.637752,0
1765384610,2025-12-11 00:36:50,BUY,Up,btc-updown-15m-1765384200,0.11000000862404262,5.797745,0.637752,0
1765384612,2025-12-11 00:36:52,BUY,Up,btc-updown-15m-1765384200,0.12,18.0,2.16,0
1765384612,2025-12-11 00:36:52,BUY,Up,btc-updown-15m-1765384200,0.12,18.0,2.16,0
1765384612,2025-12-11 00:36:52,BUY,Up,btc-updown-15m-1765384200,0.11000003296315708,1.516845,0.166853,0
1765384616,2025-12-11 00:36:56,BUY,Up,btc-updown-15m-1765384200,0.11,18.0,1.98,0
1765384616,2025-12-11 00:36:56,BUY,Up,btc-updown-15m-1765384200,0.11,18.0,1.98,0
1765384616,2025-12-11 00:36:56,BUY,Up,btc-updown-15m-1765384200,0.11,18.0,1.98,0
