时间戳,时间,动作,方向,市场,价格,数量,USDC金额,OutcomeIndex
1765386040,2025-12-11 01:00:40,BUY,Down,btc-updown-15m-1765386000,0.57,2.01,1.1457,1
1765386040,2025-12-11 01:00:40,BUY,Down,btc-updown-15m-1765386000,0.57,18.0,10.26,1
1765386040,2025-12-11 01:00:40,BUY,Down,btc-updown-15m-1765386000,0.57,18.0,10.26,1
1765386040,2025-12-11 01:00:40,BUY,Down,btc-updown-15m-1765386000,0.57,18.0,10.26,1
1765386040,2025-12-11 01:00:40,BUY,Up,btc-updown-15m-1765386000,0.4,7.0,2.8,0
1765386042,2025-12-11 01:00:42,BUY,Up,btc-updown-15m-1765386000,0.4,18.0,7.2,0
1765386042,2025-12-11 01:00:42,BUY,Up,btc-updown-15m-1765386000,0.40000002400000384,8.333332,3.333333,0
1765386042,2025-12-11 01:00:42,BUY,Up,btc-updown-15m-1765386000,0.4,2.66,1.064,0
1765386042,2025-12-11 01:00:42,BUY,Down,btc-updown-15m-1765386000,0.57,13.0,7.41,1
1765386042,2025-12-11 01:00:42,BUY,Down,btc-updown-15m-1765386000,0.57,18.0,10.26,1
1765386042,2025-12-11 01:00:42,BUY,Up,btc-updown-15m-1765386000,0.40000002400000384,8.333332,3.333333,0
1765386044,2025-12-11 01:00:44,BUY,Down,btc-updown-15m-1765386000,0.56,18.0,10.08,1
1765386044,2025-12-11 01:00:44,BUY,Down,btc-updown-15m-1765386000,0.57,18.0,10.26,1
1765386044,2025-12-11 01:00:44,BUY,Down,btc-updown-15m-1765386000,0.57,18.0,10.26,1
1765386044,2025-12-11 01:00:44,BUY,Up,btc-updown-15m-1765386000,0.4,1.666665,0.666666,0
1765386044,2025-12-11 01:00:44,BUY,Down,btc-updown-15m-1765386000,0.56,18.0,10.08,1
1765386044,2025-12-11 01:00:44,BUY,Down,btc-updown-15m-1765386000,0.5700000702333453,6.976743,3.976744,1
1765386044,2025-12-11 01:00:44,BUY,Up,btc-updown-15m-1765386000,0.41,1.05,0.4305,0
1765386044,2025-12-11 01:00:44,BUY,Up,btc-updown-15m-1765386000,0.41000000531000047,16.949151,6.949152,0
1765386044,2025-12-11 01:00:44,BUY,Down,btc-updown-15m-1765386000,0.56,18.0,10.08,1
1765386046,2025-12-11 01:00:46,BUY,Down,btc-updown-15m-1765386000,0.59,13.0,7.67,1
1765386046,2025-12-11 01:00:46,BUY,Down,btc-updown-15m-1765386000,0.58,16.0,9.28,1
1765386046,2025-12-11 01:00:46,BUY,Up,btc-updown-15m-1765386000,0.3800000225454742,1.774192,0.674193,0
1765386046,2025-12-11 01:00:46,BUY,Down,btc-updown-15m-1765386000,0.59,5.0,2.95,1
1765386046,2025-12-11 01:00:46,BUY,Down,btc-updown-15m-1765386000,0.58,2.0,1.16,1
1765386048,2025-12-11 01:00:48,BUY,Up,btc-updown-15m-1765386000,0.38,18.0,6.84,0
1765386048,2025-12-11 01:00:48,BUY,Up,btc-updown-15m-1765386000,0.38,15.0,5.7,0
1765386048,2025-12-11 01:00:48,BUY,Up,btc-updown-15m-1765386000,0.38,15.0,5.7,0
1765386048,2025-12-11 01:00:48,BUY,Up,btc-updown-15m-1765386000,0.3800001215687228,1.64516,0.625161,0
1765386048,2025-12-11 01:00:48,BUY,Up,btc-updown-15m-1765386000,0.38,1.22,0.4636,0
1765386050,2025-12-11 01:00:50,BUY,Up,btc-updown-15m-1765386000,0.39,18.0,7.02,0
1765386050,2025-12-11 01:00:50,BUY,Up,btc-updown-15m-1765386000,0.38,18.0,6.84,0
1765386050,2025-12-11 01:00:50,BUY,Up,btc-updown-15m-1765386000,0.38,3.0,1.14,0
1765386050,2025-12-11 01:00:50,BUY,Up,btc-updown-15m-1765386000,0.38,18.0,6.84,0
1765386050,2025-12-11 01:00:50,BUY,Up,btc-updown-15m-1765386000,0.38,18.0,6.84,0
1765386052,2025-12-11 01:00:52,BUY,Up,btc-updown-15m-1765386000,0.37,15.0,5.55,0
1765386054,2025-12-11 01:00:54,BUY,Up,btc-updown-15m-1765386000,0.37,3.0,1.11,0
1765386062,2025-12-11 01:01:02,BUY,Down,btc-updown-15m-1765386000,0.6,12.75,7.65,1
1765386064,2025-12-11 01:01:04,BUY,Down,btc-updown-15m-1765386000,0.59,1.79,1.0561,1
1765386064,2025-12-11 01:01:04,BUY,Down,btc-updown-15m-1765386000,0.5900001287603965,2.951218,1.741219,1
1765386064,2025-12-11 01:01:04,BUY,Down,btc-updown-15m-1765386000,0.59,6.0,3.54,1
1765386064,2025-12-11 01:01:04,BUY,Down,btc-updown-15m-1765386000,0.5900000553500202,4.878047,2.878048,1
1765386066,2025-12-11 01:01:06,BUY,Down,btc-updown-15m-1765386000,0.5900001763001005,2.439023,1.439024,1
1765386066,2025-12-11 01:01:06,BUY,Up,btc-updown-15m-1765386000,0.42,1.89655,0.796551,0
1765386068,2025-12-11 01:01:08,BUY,Up,btc-updown-15m-1765386000,0.46000021600011,2.037036,0.937037,0
1765386068,2025-12-11 01:01:08,BUY,Up,btc-updown-15m-1765386000,0.47000002023636656,10.377357,4.877358,0
1765386068,2025-12-11 01:01:08,BUY,Up,btc-updown-15m-1765386000,0.47,5.0,2.35,0
1765386068,2025-12-11 01:01:08,BUY,Up,btc-updown-15m-1765386000,0.46,16.0,7.36,0
1765386068,2025-12-11 01:01:08,BUY,Up,btc-updown-15m-1765386000,0.4600000250714319,10.370369,4.77037,0
1765386070,2025-12-11 01:01:10,BUY,Down,btc-updown-15m-1765386000,0.48,10.0,4.8,1
1765386070,2025-12-11 01:01:10,BUY,Down,btc-updown-15m-1765386000,0.48,8.0,3.84,1
1765386072,2025-12-11 01:01:12,BUY,Down,btc-updown-15m-1765386000,0.4800001890909966,2.326922,1.116923,1
1765386072,2025-12-11 01:01:12,BUY,Down,btc-updown-15m-1765386000,0.49,18.0,8.82,1
1765386072,2025-12-11 01:01:12,BUY,Down,btc-updown-15m-1765386000,0.48,10.923075,5.243076,1
1765386072,2025-12-11 01:01:12,BUY,Down,btc-updown-15m-1765386000,0.48,6.0,2.88,1
1765386072,2025-12-11 01:01:12,BUY,Down,btc-updown-15m-1765386000,0.48,12.0,5.76,1
1765386080,2025-12-11 01:01:20,BUY,Down,btc-updown-15m-1765386000,0.47,15.0,7.05,1
1765386080,2025-12-11 01:01:20,BUY,Down,btc-updown-15m-1765386000,0.47,3.0,1.41,1
1765386080,2025-12-11 01:01:20,BUY,Down,btc-updown-15m-1765386000,0.47,12.0,5.64,1
1765386080,2025-12-11 01:01:20,BUY,Down,btc-updown-15m-1765386000,0.47,6.0,2.82,1
1765386080,2025-12-11 01:01:20,BUY,Down,btc-updown-15m-1765386000,0.47,11.7,5.499,1
1765386080,2025-12-11 01:01:20,BUY,Down,btc-updown-15m-1765386000,0.47,6.3,2.961,1
1765386086,2025-12-11 01:01:26,BUY,Up,btc-updown-15m-1765386000,0.55,18.0,9.9,0
1765386086,2025-12-11 01:01:26,BUY,Down,btc-updown-15m-1765386000,0.44000000724138,16.571427,7.291428,1
1765386086,2025-12-11 01:01:26,BUY,Up,btc-updown-15m-1765386000,0.55,18.0,9.9,0
1765386088,2025-12-11 01:01:28,BUY,Down,btc-updown-15m-1765386000,0.46,11.0,5.06,1
1765386092,2025-12-11 01:01:32,BUY,Up,btc-updown-15m-1765386000,0.55,18.0,9.9,0
1765386094,2025-12-11 01:01:34,BUY,Down,btc-updown-15m-1765386000,0.43,18.0,7.74,1
1765386094,2025-12-11 01:01:34,BUY,Up,btc-updown-15m-1765386000,0.55,18.0,9.9,0
1765386094,2025-12-11 01:01:34,BUY,Up,btc-updown-15m-1765386000,0.55,18.0,9.9,0
1765386094,2025-12-11 01:01:34,BUY,Up,btc-updown-15m-1765386000,0.55,18.0,9.9,0
1765386094,2025-12-11 01:01:34,BUY,Up,btc-updown-15m-1765386000,0.55,18.0,9.9,0
1765386094,2025-12-11 01:01:34,BUY,Up,btc-updown-15m-1765386000,0.55,18.0,9.9,0
1765386096,2025-12-11 01:01:36,BUY,Down,btc-updown-15m-1765386000,0.43,18.0,7.74,1
1765386096,2025-12-11 01:01:36,BUY,Down,btc-updown-15m-1765386000,0.42,18.0,7.56,1
1765386096,2025-12-11 01:01:36,BUY,Down,btc-updown-15m-1765386000,0.42,18.0,7.56,1
1765386096,2025-12-11 01:01:36,BUY,Down,btc-updown-15m-1765386000,0.42,18.0,7.56,1
1765386096,2025-12-11 01:01:36,BUY,Down,btc-updown-15m-1765386000,0.42,18.0,7.56,1
1765386096,2025-12-11 01:01:36,BUY,Down,btc-updown-15m-1765386000,0.42,18.0,7.56,1
1765386098,2025-12-11 01:01:38,BUY,Down,btc-updown-15m-1765386000,0.43,5.0,2.15,1
1765386100,2025-12-11 01:01:40,BUY,Down,btc-updown-15m-1765386000,0.44,9.67,4.2548,1
1765386100,2025-12-11 01:01:40,BUY,Up,btc-updown-15m-1765386000,0.5500000750000188,5.333332,2.933333,0
1765386100,2025-12-11 01:01:40,BUY,Up,btc-updown-15m-1765386000,0.55,18.0,9.9,0
1765386100,2025-12-11 01:01:40,BUY,Up,btc-updown-15m-1765386000,0.54,18.0,9.72,0
1765386100,2025-12-11 01:01:40,BUY,Up,btc-updown-15m-1765386000,0.54,18.0,9.72,0
1765386100,2025-12-11 01:01:40,BUY,Up,btc-updown-15m-1765386000,0.54,18.0,9.72,0
1765386100,2025-12-11 01:01:40,BUY,Up,btc-updown-15m-1765386000,0.55,12.66,6.963,0
1765386100,2025-12-11 01:01:40,BUY,Up,btc-updown-15m-1765386000,0.54,18.0,9.72,0
1765386100,2025-12-11 01:01:40,BUY,Down,btc-updown-15m-1765386000,0.4400000144206036,8.321427,3.661428,1
1765386102,2025-12-11 01:01:42,BUY,Down,btc-updown-15m-1765386000,0.45000000733333423,13.636362,6.136363,1
1765386102,2025-12-11 01:01:42,BUY,Down,btc-updown-15m-1765386000,0.46,18.0,8.28,1
1765386102,2025-12-11 01:01:42,BUY,Down,btc-updown-15m-1765386000,0.46,18.0,8.28,1
1765386102,2025-12-11 01:01:42,BUY,Down,btc-updown-15m-1765386000,0.45,18.0,8.1,1
1765386104,2025-12-11 01:01:44,BUY,Up,btc-updown-15m-1765386000,0.51,13.0,6.63,0
1765386104,2025-12-11 01:01:44,BUY,Up,btc-updown-15m-1765386000,0.51,3.0,1.53,0
1765386104,2025-12-11 01:01:44,BUY,Up,btc-updown-15m-1765386000,0.52,18.0,9.36,0
1765386104,2025-12-11 01:01:44,BUY,Up,btc-updown-15m-1765386000,0.51,15.0,7.65,0
1765386104,2025-12-11 01:01:44,BUY,Up,btc-updown-15m-1765386000,0.51,3.0,1.53,0
1765386104,2025-12-11 01:01:44,BUY,Up,btc-updown-15m-1765386000,0.51,2.0,1.02,0
1765386104,2025-12-11 01:01:44,BUY,Up,btc-updown-15m-1765386000,0.51,18.0,9.18,0
1765386104,2025-12-11 01:01:44,BUY,Up,btc-updown-15m-1765386000,0.51,18.0,9.18,0
1765386106,2025-12-11 01:01:46,BUY,Up,btc-updown-15m-1765386000,0.51,18.0,9.18,0
1765386108,2025-12-11 01:01:48,BUY,Up,btc-updown-15m-1765386000,0.5494444444444444,18.0,9.89,0
1765386112,2025-12-11 01:01:52,BUY,Down,btc-updown-15m-1765386000,0.41,18.0,7.38,1
1765386112,2025-12-11 01:01:52,BUY,Down,btc-updown-15m-1765386000,0.41,18.0,7.38,1
1765386112,2025-12-11 01:01:52,BUY,Down,btc-updown-15m-1765386000,0.41,18.0,7.38,1
1765386112,2025-12-11 01:01:52,BUY,Down,btc-updown-15m-1765386000,0.41,18.0,7.38,1
1765386112,2025-12-11 01:01:52,BUY,Down,btc-updown-15m-1765386000,0.41,18.0,7.38,1
1765386112,2025-12-11 01:01:52,BUY,Down,btc-updown-15m-1765386000,0.41,18.0,7.38,1
1765386114,2025-12-11 01:01:54,BUY,Down,btc-updown-15m-1765386000,0.43,5.0,2.15,1
1765386116,2025-12-11 01:01:56,BUY,Up,btc-updown-15m-1765386000,0.55,18.0,9.9,0
1765386118,2025-12-11 01:01:58,BUY,Up,btc-updown-15m-1765386000,0.5600000273291993,7.31818,4.098181,0
1765386118,2025-12-11 01:01:58,BUY,Up,btc-updown-15m-1765386000,0.55,12.0,6.6,0
1765386118,2025-12-11 01:01:58,BUY,Up,btc-updown-15m-1765386000,0.58,18.0,10.44,0
1765386118,2025-12-11 01:01:58,BUY,Up,btc-updown-15m-1765386000,0.5800000600000109,7.333332,4.253333,0
1765386118,2025-12-11 01:01:58,BUY,Up,btc-updown-15m-1765386000,0.58,3.0,1.74,0
1765386120,2025-12-11 01:02:00,BUY,Up,btc-updown-15m-1765386000,0.58,5.0,2.9,0
1765386120,2025-12-11 01:02:00,BUY,Up,btc-updown-15m-1765386000,0.58,5.66,3.2828,0
1765386120,2025-12-11 01:02:00,BUY,Up,btc-updown-15m-1765386000,0.57,18.0,10.26,0
1765386120,2025-12-11 01:02:00,BUY,Up,btc-updown-15m-1765386000,0.57,18.0,10.26,0
1765386120,2025-12-11 01:02:00,BUY,Up,btc-updown-15m-1765386000,0.57,18.0,10.26,0
1765386120,2025-12-11 01:02:00,BUY,Up,btc-updown-15m-1765386000,0.57,18.0,10.26,0
1765386124,2025-12-11 01:02:04,BUY,Down,btc-updown-15m-1765386000,0.45,16.8,7.56,1
1765386124,2025-12-11 01:02:04,BUY,Down,btc-updown-15m-1765386000,0.45,18.0,8.1,1
1765386124,2025-12-11 01:02:04,BUY,Down,btc-updown-15m-1765386000,0.44,18.0,7.92,1
1765386126,2025-12-11 01:02:06,BUY,Down,btc-updown-15m-1765386000,0.45000010784322186,1.854544,0.834545,1
1765386126,2025-12-11 01:02:06,BUY,Down,btc-updown-15m-1765386000,0.47,18.0,8.46,1
1765386126,2025-12-11 01:02:06,BUY,Down,btc-updown-15m-1765386000,0.47,5.0,2.35,1
1765386126,2025-12-11 01:02:06,BUY,Down,btc-updown-15m-1765386000,0.45,1.2,0.54,1
1765386126,2025-12-11 01:02:06,BUY,Down,btc-updown-15m-1765386000,0.45,3.8,1.71,1
1765386128,2025-12-11 01:02:08,BUY,Down,btc-updown-15m-1765386000,0.49000000340000055,11.764704,5.764705,1
1765386130,2025-12-11 01:02:10,BUY,Up,btc-updown-15m-1765386000,0.48,12.0,5.76,0
1765386130,2025-12-11 01:02:10,BUY,Up,btc-updown-15m-1765386000,0.48,6.0,2.88,0
1765386130,2025-12-11 01:02:10,BUY,Up,btc-updown-15m-1765386000,0.48,18.0,8.64,0
1765386130,2025-12-11 01:02:10,BUY,Up,btc-updown-15m-1765386000,0.48,0.79,0.3792,0
1765386130,2025-12-11 01:02:10,BUY,Down,btc-updown-15m-1765386000,0.5200000671329047,2.979165,1.549166,1
1765386130,2025-12-11 01:02:10,BUY,Down,btc-updown-15m-1765386000,0.52,6.81,3.5412,1
1765386130,2025-12-11 01:02:10,BUY,Down,btc-updown-15m-1765386000,0.5200000503790182,7.145832,3.715833,1
1765386130,2025-12-11 01:02:10,BUY,Up,btc-updown-15m-1765386000,0.48,3.0,1.44,0
1765386130,2025-12-11 01:02:10,BUY,Up,btc-updown-15m-1765386000,0.48,15.0,7.2,0
1765386132,2025-12-11 01:02:12,BUY,Up,btc-updown-15m-1765386000,0.49,16.0,7.84,0
1765386132,2025-12-11 01:02:12,BUY,Up,btc-updown-15m-1765386000,0.48,18.0,8.64,0
1765386132,2025-12-11 01:02:12,BUY,Up,btc-updown-15m-1765386000,0.48,18.0,8.64,0
1765386132,2025-12-11 01:02:12,BUY,Up,btc-updown-15m-1765386000,0.51,18.0,9.18,0
1765386134,2025-12-11 01:02:14,BUY,Down,btc-updown-15m-1765386000,0.53,5.0,2.65,1
1765386134,2025-12-11 01:02:14,BUY,Down,btc-updown-15m-1765386000,0.5100000507843226,7.285713,3.715714,1
1765386142,2025-12-11 01:02:22,BUY,Down,btc-updown-15m-1765386000,0.53,7.0,3.71,1
1765386142,2025-12-11 01:02:22,BUY,Down,btc-updown-15m-1765386000,0.54000001677812,7.152172,3.862173,1
1765386142,2025-12-11 01:02:22,BUY,Up,btc-updown-15m-1765386000,0.45,18.0,8.1,0
1765386144,2025-12-11 01:02:24,BUY,Down,btc-updown-15m-1765386000,0.54,5.0,2.7,1
1765386144,2025-12-11 01:02:24,BUY,Down,btc-updown-15m-1765386000,0.54,2.0,1.08,1
1765386146,2025-12-11 01:02:26,BUY,Down,btc-updown-15m-1765386000,0.53,9.5,5.035,1
1765386146,2025-12-11 01:02:26,BUY,Down,btc-updown-15m-1765386000,0.53,7.0,3.71,1
1765386148,2025-12-11 01:02:28,BUY,Down,btc-updown-15m-1765386000,0.5500000419254749,7.155554,3.935555,1
1765386148,2025-12-11 01:02:28,BUY,Down,btc-updown-15m-1765386000,0.55,18.0,9.9,1
1765386150,2025-12-11 01:02:30,BUY,Down,btc-updown-15m-1765386000,0.54,16.88,9.1152,1
1765386156,2025-12-11 01:02:36,BUY,Up,btc-updown-15m-1765386000,0.48,18.0,8.64,0
1765386160,2025-12-11 01:02:40,BUY,Down,btc-updown-15m-1765386000,0.5100000616000099,7.142856,3.642857,1
1765386160,2025-12-11 01:02:40,BUY,Down,btc-updown-15m-1765386000,0.51,15.16,7.7316,1
1765386160,2025-12-11 01:02:40,BUY,Down,btc-updown-15m-1765386000,0.51,1.95,0.9945,1
1765386160,2025-12-11 01:02:40,BUY,Down,btc-updown-15m-1765386000,0.51,1.05,0.5355,1
1765386160,2025-12-11 01:02:40,BUY,Down,btc-updown-15m-1765386000,0.51,15.0,7.65,1
1765386162,2025-12-11 01:02:42,BUY,Down,btc-updown-15m-1765386000,0.55,18.0,9.9,1
1765386164,2025-12-11 01:02:44,BUY,Down,btc-updown-15m-1765386000,0.54,5.0,2.7,1
1765386164,2025-12-11 01:02:44,BUY,Down,btc-updown-15m-1765386000,0.55,18.0,9.9,1
1765386164,2025-12-11 01:02:44,BUY,Down,btc-updown-15m-1765386000,0.5400000268221636,7.45652,4.026521,1
1765386168,2025-12-11 01:02:48,BUY,Up,btc-updown-15m-1765386000,0.4700000555645551,2.339621,1.099622,0
1765386168,2025-12-11 01:02:48,BUY,Up,btc-updown-15m-1765386000,0.47000001074325026,2.792451,1.312452,0
1765386168,2025-12-11 01:02:48,BUY,Up,btc-updown-15m-1765386000,0.47,5.0,2.35,0
1765386170,2025-12-11 01:02:50,BUY,Down,btc-updown-15m-1765386000,0.53,18.0,9.54,1
1765386170,2025-12-11 01:02:50,BUY,Down,btc-updown-15m-1765386000,0.53,7.0,3.71,1
1765386178,2025-12-11 01:02:58,BUY,Up,btc-updown-15m-1765386000,0.45,18.0,8.1,0
1765386180,2025-12-11 01:03:00,BUY,Up,btc-updown-15m-1765386000,0.44,18.0,7.92,0
1765386180,2025-12-11 01:03:00,BUY,Up,btc-updown-15m-1765386000,0.44,18.0,7.92,0
1765386180,2025-12-11 01:03:00,BUY,Up,btc-updown-15m-1765386000,0.44,18.0,7.92,0
1765386180,2025-12-11 01:03:00,BUY,Up,btc-updown-15m-1765386000,0.44,18.0,7.92,0
1765386186,2025-12-11 01:03:06,BUY,Down,btc-updown-15m-1765386000,0.5400001243243747,3.21739,1.737391,1
1765386192,2025-12-11 01:03:12,BUY,Down,btc-updown-15m-1765386000,0.52,6.72,3.4944,1
1765386192,2025-12-11 01:03:12,BUY,Down,btc-updown-15m-1765386000,0.51,9.0,4.59,1
1765386192,2025-12-11 01:03:12,BUY,Down,btc-updown-15m-1765386000,0.51,13.0,6.63,1
1765386192,2025-12-11 01:03:12,BUY,Down,btc-updown-15m-1765386000,0.51,2.0,1.02,1
1765386192,2025-12-11 01:03:12,BUY,Down,btc-updown-15m-1765386000,0.5100000233333446,3.857141,1.967142,1
1765386192,2025-12-11 01:03:12,BUY,Down,btc-updown-15m-1765386000,0.51,5.0,2.55,1
1765386192,2025-12-11 01:03:12,BUY,Down,btc-updown-15m-1765386000,0.52,18.0,9.36,1
1765386192,2025-12-11 01:03:12,BUY,Down,btc-updown-15m-1765386000,0.5100001085946292,3.775509,1.92551,1
1765386192,2025-12-11 01:03:12,BUY,Down,btc-updown-15m-1765386000,0.52,18.0,9.36,1
1765386194,2025-12-11 01:03:14,BUY,Up,btc-updown-15m-1765386000,0.47,15.0,7.05,0
1765386194,2025-12-11 01:03:14,BUY,Down,btc-updown-15m-1765386000,0.53,5.0,2.65,1
1765386194,2025-12-11 01:03:14,BUY,Down,btc-updown-15m-1765386000,0.53,10.11,5.3583,1
1765386196,2025-12-11 01:03:16,BUY,Up,btc-updown-15m-1765386000,0.47,3.0,1.41,0
1765386196,2025-12-11 01:03:16,BUY,Up,btc-updown-15m-1765386000,0.47,10.0,4.7,0
1765386196,2025-12-11 01:03:16,BUY,Up,btc-updown-15m-1765386000,0.47,8.0,3.76,0
1765386198,2025-12-11 01:03:18,BUY,Up,btc-updown-15m-1765386000,0.47000000438016887,2.283017,1.073018,0
1765386202,2025-12-11 01:03:22,BUY,Up,btc-updown-15m-1765386000,0.47,18.0,8.46,0
1765386202,2025-12-11 01:03:22,BUY,Up,btc-updown-15m-1765386000,0.47,18.0,8.46,0
1765386202,2025-12-11 01:03:22,BUY,Up,btc-updown-15m-1765386000,0.47,18.0,8.46,0
1765386202,2025-12-11 01:03:22,BUY,Down,btc-updown-15m-1765386000,0.51,6.0,3.06,1
1765386206,2025-12-11 01:03:26,BUY,Up,btc-updown-15m-1765386000,0.46,15.0,6.9,0
1765386206,2025-12-11 01:03:26,BUY,Up,btc-updown-15m-1765386000,0.46,3.0,1.38,0
1765386208,2025-12-11 01:03:28,BUY,Up,btc-updown-15m-1765386000,0.46,15.0,6.9,0
1765386208,2025-12-11 01:03:28,BUY,Up,btc-updown-15m-1765386000,0.46,3.0,1.38,0
1765386210,2025-12-11 01:03:30,BUY,Down,btc-updown-15m-1765386000,0.55,4.0,2.2,1
1765386212,2025-12-11 01:03:32,BUY,Down,btc-updown-15m-1765386000,0.55,18.0,9.9,1
1765386214,2025-12-11 01:03:34,BUY,Up,btc-updown-15m-1765386000,0.44,5.0,2.2,0
1765386214,2025-12-11 01:03:34,BUY,Up,btc-updown-15m-1765386000,0.44,8.0,3.52,0
1765386216,2025-12-11 01:03:36,BUY,Up,btc-updown-15m-1765386000,0.44,5.0,2.2,0
1765386220,2025-12-11 01:03:40,BUY,Down,btc-updown-15m-1765386000,0.55,18.0,9.9,1
1765386220,2025-12-11 01:03:40,BUY,Down,btc-updown-15m-1765386000,0.55,18.0,9.9,1
1765386220,2025-12-11 01:03:40,BUY,Down,btc-updown-15m-1765386000,0.54,18.0,9.72,1
1765386220,2025-12-11 01:03:40,BUY,Down,btc-updown-15m-1765386000,0.54,18.0,9.72,1
1765386220,2025-12-11 01:03:40,BUY,Down,btc-updown-15m-1765386000,0.54,18.0,9.72,1
1765386220,2025-12-11 01:03:40,BUY,Down,btc-updown-15m-1765386000,0.54,18.0,9.72,1
1765386220,2025-12-11 01:03:40,BUY,Down,btc-updown-15m-1765386000,0.54,18.0,9.72,1
1765386234,2025-12-11 01:03:54,BUY,Up,btc-updown-15m-1765386000,0.4,18.0,7.2,0
1765386234,2025-12-11 01:03:54,BUY,Up,btc-updown-15m-1765386000,0.4,18.0,7.2,0
1765386234,2025-12-11 01:03:54,BUY,Up,btc-updown-15m-1765386000,0.4,18.0,7.2,0
1765386234,2025-12-11 01:03:54,BUY,Up,btc-updown-15m-1765386000,0.39,5.0,1.95,0
1765386234,2025-12-11 01:03:54,BUY,Up,btc-updown-15m-1765386000,0.4,18.0,7.2,0
1765386234,2025-12-11 01:03:54,BUY,Up,btc-updown-15m-1765386000,0.4,6.59,2.636,0
1765386234,2025-12-11 01:03:54,BUY,Up,btc-updown-15m-1765386000,0.4,18.0,7.2,0
