时间戳,时间,动作,方向,市场,价格,数量,USDC金额,OutcomeIndex
1765388822,2025-12-11 01:47:02,BUY,Up,btc-updown-15m-1765388700,0.43,18.0,7.74,0
1765388824,2025-12-11 01:47:04,BUY,Down,btc-updown-15m-1765388700,0.56,18.0,10.08,1
1765388824,2025-12-11 01:47:04,BUY,Down,btc-updown-15m-1765388700,0.56,18.0,10.08,1
1765388824,2025-12-11 01:47:04,BUY,Down,btc-updown-15m-1765388700,0.56,8.62,4.8272,1
1765388824,2025-12-11 01:47:04,BUY,Down,btc-updown-15m-1765388700,0.56,9.38,5.2528,1
1765388828,2025-12-11 01:47:08,BUY,Up,btc-updown-15m-1765388700,0.49000005196227847,5.196077,2.546078,0
1765388830,2025-12-11 01:47:10,BUY,Down,btc-updown-15m-1765388700,0.4800000975000579,2.461537,1.181538,1
1765388830,2025-12-11 01:47:10,BUY,Down,btc-updown-15m-1765388700,0.48,2.0,0.96,1
1765388830,2025-12-11 01:47:10,BUY,Down,btc-updown-15m-1765388700,0.48,5.0,2.4,1
1765388830,2025-12-11 01:47:10,BUY,Down,btc-updown-15m-1765388700,0.48,2.75,1.32,1
1765388830,2025-12-11 01:47:10,BUY,Down,btc-updown-15m-1765388700,0.4700001177778111,3.735848,1.755849,1
1765388832,2025-12-11 01:47:12,BUY,Down,btc-updown-15m-1765388700,0.51,10.0,5.1,1
1765388832,2025-12-11 01:47:12,BUY,Down,btc-updown-15m-1765388700,0.5100001429534401,1.818774,0.927575,1
1765388840,2025-12-11 01:47:20,BUY,Up,btc-updown-15m-1765388700,0.44,18.0,7.92,0
1765388840,2025-12-11 01:47:20,BUY,Up,btc-updown-15m-1765388700,0.42,1.21655,0.510951,0
1765388842,2025-12-11 01:47:22,BUY,Up,btc-updown-15m-1765388700,0.42,10.78,4.5276,0
1765388842,2025-12-11 01:47:22,BUY,Up,btc-updown-15m-1765388700,0.42,6.0,2.52,0
1765388842,2025-12-11 01:47:22,BUY,Up,btc-updown-15m-1765388700,0.44,18.0,7.92,0
1765388846,2025-12-11 01:47:26,BUY,Down,btc-updown-15m-1765388700,0.57,3.14,1.7898,1
1765388846,2025-12-11 01:47:26,BUY,Down,btc-updown-15m-1765388700,0.57,5.0,2.85,1
1765388850,2025-12-11 01:47:30,BUY,Up,btc-updown-15m-1765388700,0.42,18.0,7.56,0
1765388852,2025-12-11 01:47:32,BUY,Up,btc-updown-15m-1765388700,0.42,15.0,6.3,0
1765388852,2025-12-11 01:47:32,BUY,Up,btc-updown-15m-1765388700,0.42,3.0,1.26,0
1765388852,2025-12-11 01:47:32,BUY,Up,btc-updown-15m-1765388700,0.42,12.0,5.04,0
1765388860,2025-12-11 01:47:40,BUY,Down,btc-updown-15m-1765388700,0.53,9.98,5.2894,1
1765388860,2025-12-11 01:47:40,BUY,Down,btc-updown-15m-1765388700,0.52,1.98,1.0296,1
1765388860,2025-12-11 01:47:40,BUY,Down,btc-updown-15m-1765388700,0.53,3.02,1.6006,1
1765388860,2025-12-11 01:47:40,BUY,Down,btc-updown-15m-1765388700,0.53,10.0,5.3,1
1765388860,2025-12-11 01:47:40,BUY,Down,btc-updown-15m-1765388700,0.53,5.0,2.65,1
1765388860,2025-12-11 01:47:40,BUY,Down,btc-updown-15m-1765388700,0.53,0.02,0.0106,1
1765388860,2025-12-11 01:47:40,BUY,Down,btc-updown-15m-1765388700,0.5300001141429109,2.978722,1.578723,1
1765388860,2025-12-11 01:47:40,BUY,Down,btc-updown-15m-1765388700,0.53,5.0,2.65,1
1765388864,2025-12-11 01:47:44,BUY,Down,btc-updown-15m-1765388700,0.51,18.0,9.18,1
1765388864,2025-12-11 01:47:44,BUY,Down,btc-updown-15m-1765388700,0.51,3.92,1.9992,1
1765388864,2025-12-11 01:47:44,BUY,Down,btc-updown-15m-1765388700,0.51,1.08,0.5508,1
1765388864,2025-12-11 01:47:44,BUY,Down,btc-updown-15m-1765388700,0.5200001464407574,2.458332,1.278333,1
1765388864,2025-12-11 01:47:44,BUY,Down,btc-updown-15m-1765388700,0.51,5.0,2.55,1
1765388864,2025-12-11 01:47:44,BUY,Down,btc-updown-15m-1765388700,0.51,8.0,4.08,1
1765388864,2025-12-11 01:47:44,BUY,Down,btc-updown-15m-1765388700,0.51,18.0,9.18,1
1765388870,2025-12-11 01:47:50,BUY,Down,btc-updown-15m-1765388700,0.51,5.0,2.55,1
1765388870,2025-12-11 01:47:50,BUY,Down,btc-updown-15m-1765388700,0.51,5.0,2.55,1
1765388872,2025-12-11 01:47:52,BUY,Up,btc-updown-15m-1765388700,0.49,10.0,4.9,0
1765388874,2025-12-11 01:47:54,BUY,Down,btc-updown-15m-1765388700,0.5,18.0,9.0,1
1765388874,2025-12-11 01:47:54,BUY,Down,btc-updown-15m-1765388700,0.5,18.0,9.0,1
1765388874,2025-12-11 01:47:54,BUY,Down,btc-updown-15m-1765388700,0.5,18.0,9.0,1
1765388878,2025-12-11 01:47:58,BUY,Up,btc-updown-15m-1765388700,0.47,18.0,8.46,0
1765388880,2025-12-11 01:48:00,BUY,Down,btc-updown-15m-1765388700,0.53,5.0,2.65,1
1765388880,2025-12-11 01:48:00,BUY,Down,btc-updown-15m-1765388700,0.53,18.0,9.54,1
1765388880,2025-12-11 01:48:00,BUY,Down,btc-updown-15m-1765388700,0.53,13.0,6.89,1
1765388882,2025-12-11 01:48:02,BUY,Up,btc-updown-15m-1765388700,0.41,5.0,2.05,0
1765388882,2025-12-11 01:48:02,BUY,Down,btc-updown-15m-1765388700,0.54,18.0,9.72,1
1765388882,2025-12-11 01:48:02,BUY,Up,btc-updown-15m-1765388700,0.41,6.0,2.46,0
1765388882,2025-12-11 01:48:02,BUY,Up,btc-updown-15m-1765388700,0.41,5.0,2.05,0
1765388882,2025-12-11 01:48:02,BUY,Up,btc-updown-15m-1765388700,0.41,7.0,2.87,0
1765388882,2025-12-11 01:48:02,BUY,Up,btc-updown-15m-1765388700,0.41,8.0,3.28,0
1765388882,2025-12-11 01:48:02,BUY,Up,btc-updown-15m-1765388700,0.41,13.09,5.3669,0
1765388882,2025-12-11 01:48:02,BUY,Up,btc-updown-15m-1765388700,0.41,1.91,0.7831,0
1765388882,2025-12-11 01:48:02,BUY,Up,btc-updown-15m-1765388700,0.41,5.0,2.05,0
1765388882,2025-12-11 01:48:02,BUY,Up,btc-updown-15m-1765388700,0.41,4.91,2.0131,0
1765388884,2025-12-11 01:48:04,BUY,Up,btc-updown-15m-1765388700,0.36,2.03,0.7308,0
1765388884,2025-12-11 01:48:04,BUY,Up,btc-updown-15m-1765388700,0.36,1.5625,0.5625,0
1765388884,2025-12-11 01:48:04,BUY,Up,btc-updown-15m-1765388700,0.36,10.3,3.708,0
1765388884,2025-12-11 01:48:04,BUY,Up,btc-updown-15m-1765388700,0.36,4.1,1.476,0
1765388886,2025-12-11 01:48:06,BUY,Up,btc-updown-15m-1765388700,0.37,18.0,6.66,0
1765388886,2025-12-11 01:48:06,BUY,Up,btc-updown-15m-1765388700,0.36,18.0,6.48,0
1765388886,2025-12-11 01:48:06,BUY,Up,btc-updown-15m-1765388700,0.36,3.0,1.08,0
1765388886,2025-12-11 01:48:06,BUY,Up,btc-updown-15m-1765388700,0.36,15.0,5.4,0
1765388890,2025-12-11 01:48:10,BUY,Up,btc-updown-15m-1765388700,0.36,18.0,6.48,0
1765388890,2025-12-11 01:48:10,BUY,Up,btc-updown-15m-1765388700,0.36000000238135127,16.797186,6.046987,0
1765388890,2025-12-11 01:48:10,BUY,Up,btc-updown-15m-1765388700,0.36,1.2,0.432,0
1765388890,2025-12-11 01:48:10,BUY,Up,btc-updown-15m-1765388700,0.36,18.0,6.48,0
1765388890,2025-12-11 01:48:10,BUY,Up,btc-updown-15m-1765388700,0.36,18.0,6.48,0
1765388892,2025-12-11 01:48:12,BUY,Up,btc-updown-15m-1765388700,0.35,5.0,1.75,0
1765388894,2025-12-11 01:48:14,BUY,Down,btc-updown-15m-1765388700,0.63,6.0,3.78,1
1765388894,2025-12-11 01:48:14,BUY,Down,btc-updown-15m-1765388700,0.63,8.0,5.04,1
1765388902,2025-12-11 01:48:22,BUY,Down,btc-updown-15m-1765388700,0.62,18.0,11.16,1
1765388902,2025-12-11 01:48:22,BUY,Down,btc-updown-15m-1765388700,0.62,18.0,11.16,1
1765388902,2025-12-11 01:48:22,BUY,Down,btc-updown-15m-1765388700,0.62,18.0,11.16,1
1765388902,2025-12-11 01:48:22,BUY,Down,btc-updown-15m-1765388700,0.62,18.0,11.16,1
1765388902,2025-12-11 01:48:22,BUY,Down,btc-updown-15m-1765388700,0.62,18.0,11.16,1
1765388902,2025-12-11 01:48:22,BUY,Down,btc-updown-15m-1765388700,0.62,18.0,11.16,1
1765388904,2025-12-11 01:48:24,BUY,Up,btc-updown-15m-1765388700,0.39,15.79,6.1581,0
1765388906,2025-12-11 01:48:26,BUY,Up,btc-updown-15m-1765388700,0.42000009246382036,2.379309,0.99931,0
1765388906,2025-12-11 01:48:26,BUY,Down,btc-updown-15m-1765388700,0.57,18.0,10.26,1
1765388906,2025-12-11 01:48:26,BUY,Up,btc-updown-15m-1765388700,0.42000009246382036,2.379309,0.99931,0
1765388906,2025-12-11 01:48:26,BUY,Up,btc-updown-15m-1765388700,0.42000009246382036,2.379309,0.99931,0
1765388906,2025-12-11 01:48:26,BUY,Down,btc-updown-15m-1765388700,0.57,10.0,5.7,1
1765388906,2025-12-11 01:48:26,BUY,Down,btc-updown-15m-1765388700,0.57,8.0,4.56,1
1765388906,2025-12-11 01:48:26,BUY,Up,btc-updown-15m-1765388700,0.42000009246382036,2.379309,0.99931,0
1765388906,2025-12-11 01:48:26,BUY,Up,btc-updown-15m-1765388700,0.42000009246382036,2.379309,0.99931,0
1765388908,2025-12-11 01:48:28,BUY,Down,btc-updown-15m-1765388700,0.56,15.0,8.4,1
1765388908,2025-12-11 01:48:28,BUY,Up,btc-updown-15m-1765388700,0.42,18.0,7.56,0
1765388908,2025-12-11 01:48:28,BUY,Down,btc-updown-15m-1765388700,0.56,18.0,10.08,1
1765388908,2025-12-11 01:48:28,BUY,Down,btc-updown-15m-1765388700,0.56,18.0,10.08,1
1765388908,2025-12-11 01:48:28,BUY,Down,btc-updown-15m-1765388700,0.56,18.0,10.08,1
1765388908,2025-12-11 01:48:28,BUY,Down,btc-updown-15m-1765388700,0.56,2.5,1.4,1
1765388908,2025-12-11 01:48:28,BUY,Down,btc-updown-15m-1765388700,0.56,0.5,0.28,1
1765388908,2025-12-11 01:48:28,BUY,Up,btc-updown-15m-1765388700,0.42000005800004253,2.068964,0.868965,0
1765388908,2025-12-11 01:48:28,BUY,Down,btc-updown-15m-1765388700,0.56,18.0,10.08,1
1765388910,2025-12-11 01:48:30,BUY,Down,btc-updown-15m-1765388700,0.5600000507692493,4.727271,2.647272,1
1765388912,2025-12-11 01:48:32,BUY,Down,btc-updown-15m-1765388700,0.56,5.0,2.8,1
1765388914,2025-12-11 01:48:34,BUY,Up,btc-updown-15m-1765388700,0.45,18.0,8.1,0
1765388922,2025-12-11 01:48:42,BUY,Down,btc-updown-15m-1765388700,0.4700000164596319,6.07547,2.855471,1
1765388922,2025-12-11 01:48:42,BUY,Up,btc-updown-15m-1765388700,0.52,18.0,9.36,0
1765388922,2025-12-11 01:48:42,BUY,Up,btc-updown-15m-1765388700,0.52,18.0,9.36,0
1765388922,2025-12-11 01:48:42,BUY,Up,btc-updown-15m-1765388700,0.52,18.0,9.36,0
1765388922,2025-12-11 01:48:42,BUY,Down,btc-updown-15m-1765388700,0.46000004429023117,5.870369,2.70037,1
1765388922,2025-12-11 01:48:42,BUY,Down,btc-updown-15m-1765388700,0.4700000567858096,1.056602,0.496603,1
1765388922,2025-12-11 01:48:42,BUY,Down,btc-updown-15m-1765388700,0.46,3.97,1.8262,1
1765388922,2025-12-11 01:48:42,BUY,Down,btc-updown-15m-1765388700,0.46000004663637023,8.148147,3.748148,1
1765388924,2025-12-11 01:48:44,BUY,Up,btc-updown-15m-1765388700,0.5,5.0,2.5,0
1765388926,2025-12-11 01:48:46,BUY,Up,btc-updown-15m-1765388700,0.51,18.0,9.18,0
1765388926,2025-12-11 01:48:46,BUY,Up,btc-updown-15m-1765388700,0.5,6.0,3.0,0
1765388926,2025-12-11 01:48:46,BUY,Down,btc-updown-15m-1765388700,0.470000259362127,0.886791,0.416792,1
1765388926,2025-12-11 01:48:46,BUY,Down,btc-updown-15m-1765388700,0.47000011891030596,2.943395,1.383396,1
1765388926,2025-12-11 01:48:46,BUY,Down,btc-updown-15m-1765388700,0.4700005005913235,0.639244,0.300445,1
1765388926,2025-12-11 01:48:46,BUY,Up,btc-updown-15m-1765388700,0.5200000518919143,3.854165,2.004166,0
1765388926,2025-12-11 01:48:46,BUY,Down,btc-updown-15m-1765388700,0.47,18.0,8.46,1
1765388926,2025-12-11 01:48:46,BUY,Up,btc-updown-15m-1765388700,0.52,10.09,5.2468,0
1765388928,2025-12-11 01:48:48,BUY,Down,btc-updown-15m-1765388700,0.47,5.0,2.35,1
1765388928,2025-12-11 01:48:48,BUY,Down,btc-updown-15m-1765388700,0.47,18.0,8.46,1
1765388928,2025-12-11 01:48:48,BUY,Down,btc-updown-15m-1765388700,0.47,13.52,6.3544,1
1765388928,2025-12-11 01:48:48,BUY,Down,btc-updown-15m-1765388700,0.47,18.0,8.46,1
1765388932,2025-12-11 01:48:52,BUY,Down,btc-updown-15m-1765388700,0.48,18.0,8.64,1
1765388932,2025-12-11 01:48:52,BUY,Up,btc-updown-15m-1765388700,0.51,18.0,9.18,0
1765388932,2025-12-11 01:48:52,BUY,Up,btc-updown-15m-1765388700,0.51,18.0,9.18,0
1765388932,2025-12-11 01:48:52,BUY,Up,btc-updown-15m-1765388700,0.52,18.0,9.36,0
1765388932,2025-12-11 01:48:52,BUY,Up,btc-updown-15m-1765388700,0.52,18.0,9.36,0
1765388932,2025-12-11 01:48:52,BUY,Up,btc-updown-15m-1765388700,0.51,18.0,9.18,0
1765388938,2025-12-11 01:48:58,BUY,Up,btc-updown-15m-1765388700,0.52,18.0,9.36,0
1765388938,2025-12-11 01:48:58,BUY,Up,btc-updown-15m-1765388700,0.52,18.0,9.36,0
1765388938,2025-12-11 01:48:58,BUY,Up,btc-updown-15m-1765388700,0.53,18.0,9.54,0
1765388938,2025-12-11 01:48:58,BUY,Down,btc-updown-15m-1765388700,0.46,18.0,8.28,1
1765388938,2025-12-11 01:48:58,BUY,Down,btc-updown-15m-1765388700,0.46,18.0,8.28,1
1765388940,2025-12-11 01:49:00,BUY,Up,btc-updown-15m-1765388700,0.56,2.0,1.12,0
1765388940,2025-12-11 01:49:00,BUY,Up,btc-updown-15m-1765388700,0.56,18.0,10.08,0
1765388944,2025-12-11 01:49:04,BUY,Down,btc-updown-15m-1765388700,0.46000015230784463,2.888886,1.328888,1
1765388944,2025-12-11 01:49:04,BUY,Down,btc-updown-15m-1765388700,0.4600000168311727,7.129628,3.279629,1
1765388946,2025-12-11 01:49:06,BUY,Up,btc-updown-15m-1765388700,0.5400000219047674,7.304346,3.944347,0
1765388950,2025-12-11 01:49:10,BUY,Down,btc-updown-15m-1765388700,0.5,0.23,0.115,1
1765388950,2025-12-11 01:49:10,BUY,Down,btc-updown-15m-1765388700,0.51,18.0,9.18,1
1765388950,2025-12-11 01:49:10,BUY,Down,btc-updown-15m-1765388700,0.51,18.0,9.18,1
1765388952,2025-12-11 01:49:12,BUY,Down,btc-updown-15m-1765388700,0.510000066010388,3.938774,2.008775,1
1765388952,2025-12-11 01:49:12,BUY,Down,btc-updown-15m-1765388700,0.510000066010388,3.938774,2.008775,1
1765388954,2025-12-11 01:49:14,BUY,Up,btc-updown-15m-1765388700,0.49,18.0,8.82,0
1765388954,2025-12-11 01:49:14,BUY,Up,btc-updown-15m-1765388700,0.48,5.09,2.4432,0
1765388954,2025-12-11 01:49:14,BUY,Up,btc-updown-15m-1765388700,0.49,18.0,8.82,0
1765388954,2025-12-11 01:49:14,BUY,Up,btc-updown-15m-1765388700,0.49,18.0,8.82,0
1765388960,2025-12-11 01:49:20,BUY,Down,btc-updown-15m-1765388700,0.4300001096154689,1.82456,0.784561,1
1765388960,2025-12-11 01:49:20,BUY,Down,btc-updown-15m-1765388700,0.4300000570000461,1.929823,0.829824,1
1765388960,2025-12-11 01:49:20,BUY,Down,btc-updown-15m-1765388700,0.43,5.0,2.15,1
1765388962,2025-12-11 01:49:22,BUY,Down,btc-updown-15m-1765388700,0.45,10.09,4.5405,1
1765388962,2025-12-11 01:49:22,BUY,Up,btc-updown-15m-1765388700,0.5600000223492123,7.159089,4.00909,0
1765388962,2025-12-11 01:49:22,BUY,Down,btc-updown-15m-1765388700,0.44,18.0,7.92,1
1765388962,2025-12-11 01:49:22,BUY,Up,btc-updown-15m-1765388700,0.56,5.0,2.8,0
