时间戳,时间,动作,方向,市场,价格,数量,USDC金额,OutcomeIndex
1765383342,2025-12-11 00:15:42,BUY,Up,btc-updown-15m-1765383300,0.42,5.0,2.1,0
1765383342,2025-12-11 00:15:42,BUY,Up,btc-updown-15m-1765383300,0.42,5.0,2.1,0
1765383344,2025-12-11 00:15:44,BUY,Up,btc-updown-15m-1765383300,0.46000002880000807,5.555554,2.555555,0
1765383344,2025-12-11 00:15:44,BUY,Up,btc-updown-15m-1765383300,0.46,6.81,3.1326,0
1765383344,2025-12-11 00:15:44,BUY,Up,btc-updown-15m-1765383300,0.46,5.55,2.553,0
1765383344,2025-12-11 00:15:44,BUY,Up,btc-updown-15m-1765383300,0.46,6.89,3.1694,0
1765383344,2025-12-11 00:15:44,BUY,Up,btc-updown-15m-1765383300,0.44000000785965176,5.089284,2.239285,0
1765383346,2025-12-11 00:15:46,BUY,Down,btc-updown-15m-1765383300,0.5300001196364419,2.340424,1.240425,1
1765383346,2025-12-11 00:15:46,BUY,Down,btc-updown-15m-1765383300,0.5300002094060546,2.148935,1.138936,1
1765383346,2025-12-11 00:15:46,BUY,Down,btc-updown-15m-1765383300,0.53,2.0,1.06,1
1765383346,2025-12-11 00:15:46,BUY,Down,btc-updown-15m-1765383300,0.53,8.0,4.24,1
1765383348,2025-12-11 00:15:48,BUY,Down,btc-updown-15m-1765383300,0.57,5.0,2.85,1
1765383348,2025-12-11 00:15:48,BUY,Down,btc-updown-15m-1765383300,0.5400000766666858,5.21739,2.817391,1
1765383348,2025-12-11 00:15:48,BUY,Down,btc-updown-15m-1765383300,0.54,10.0,5.4,1
1765383350,2025-12-11 00:15:50,BUY,Up,btc-updown-15m-1765383300,0.4200000734667063,5.172411,2.172413,0
1765383350,2025-12-11 00:15:50,BUY,Up,btc-updown-15m-1765383300,0.43,18.0,7.74,0
1765383350,2025-12-11 00:15:50,BUY,Up,btc-updown-15m-1765383300,0.42,9.89,4.1538,0
1765383350,2025-12-11 00:15:50,BUY,Up,btc-updown-15m-1765383300,0.42,3.56,1.4952,0
1765383350,2025-12-11 00:15:50,BUY,Up,btc-updown-15m-1765383300,0.42,6.33,2.6586,0
1765383350,2025-12-11 00:15:50,BUY,Up,btc-updown-15m-1765383300,0.42,1.78,0.7476,0
1765383350,2025-12-11 00:15:50,BUY,Up,btc-updown-15m-1765383300,0.42,8.11,3.4062,0
1765383350,2025-12-11 00:15:50,BUY,Up,btc-updown-15m-1765383300,0.42,9.89,4.1538,0
1765383350,2025-12-11 00:15:50,BUY,Up,btc-updown-15m-1765383300,0.42000009783142667,2.862066,1.202068,0
1765383354,2025-12-11 00:15:54,BUY,Up,btc-updown-15m-1765383300,0.41,18.0,7.38,0
1765383360,2025-12-11 00:16:00,BUY,Down,btc-updown-15m-1765383300,0.57,13.0,7.41,1
1765383360,2025-12-11 00:16:00,BUY,Down,btc-updown-15m-1765383300,0.57,2.0,1.14,1
1765383360,2025-12-11 00:16:00,BUY,Down,btc-updown-15m-1765383300,0.57,5.0,2.85,1
1765383362,2025-12-11 00:16:02,BUY,Down,btc-updown-15m-1765383300,0.55,18.0,9.9,1
1765383362,2025-12-11 00:16:02,BUY,Down,btc-updown-15m-1765383300,0.55,18.0,9.9,1
1765383362,2025-12-11 00:16:02,BUY,Down,btc-updown-15m-1765383300,0.55,18.0,9.9,1
1765383362,2025-12-11 00:16:02,BUY,Down,btc-updown-15m-1765383300,0.55,18.0,9.9,1
1765383362,2025-12-11 00:16:02,BUY,Down,btc-updown-15m-1765383300,0.55,18.0,9.9,1
1765383364,2025-12-11 00:16:04,BUY,Up,btc-updown-15m-1765383300,0.46,8.0,3.68,0
1765383364,2025-12-11 00:16:04,BUY,Up,btc-updown-15m-1765383300,0.46,10.0,4.6,0
1765383364,2025-12-11 00:16:04,BUY,Up,btc-updown-15m-1765383300,0.46,10.0,4.6,0
1765383364,2025-12-11 00:16:04,BUY,Up,btc-updown-15m-1765383300,0.46,10.0,4.6,0
1765383364,2025-12-11 00:16:04,BUY,Up,btc-updown-15m-1765383300,0.4600000495000161,4.444443,2.044444,0
1765383364,2025-12-11 00:16:04,BUY,Up,btc-updown-15m-1765383300,0.46,4.0,1.84,0
1765383364,2025-12-11 00:16:04,BUY,Up,btc-updown-15m-1765383300,0.46,6.0,2.76,0
1765383364,2025-12-11 00:16:04,BUY,Up,btc-updown-15m-1765383300,0.46,10.0,4.6,0
1765383364,2025-12-11 00:16:04,BUY,Up,btc-updown-15m-1765383300,0.46,2.0,0.92,0
1765383364,2025-12-11 00:16:04,BUY,Up,btc-updown-15m-1765383300,0.46,8.0,3.68,0
1765383364,2025-12-11 00:16:04,BUY,Up,btc-updown-15m-1765383300,0.46,6.0,2.76,0
1765383364,2025-12-11 00:16:04,BUY,Up,btc-updown-15m-1765383300,0.46,4.0,1.84,0
1765383366,2025-12-11 00:16:06,BUY,Down,btc-updown-15m-1765383300,0.5100000215600077,5.102039,2.60204,1
1765383368,2025-12-11 00:16:08,BUY,Down,btc-updown-15m-1765383300,0.510000157796693,2.408162,1.228163,1
1765383368,2025-12-11 00:16:08,BUY,Down,btc-updown-15m-1765383300,0.51,18.0,9.18,1
1765383368,2025-12-11 00:16:08,BUY,Down,btc-updown-15m-1765383300,0.5100000505442687,7.518162,3.834263,1
1765383368,2025-12-11 00:16:08,BUY,Down,btc-updown-15m-1765383300,0.51,12.89,6.5739,1
1765383370,2025-12-11 00:16:10,BUY,Up,btc-updown-15m-1765383300,0.48,3.27,1.5696,0
1765383370,2025-12-11 00:16:10,BUY,Up,btc-updown-15m-1765383300,0.48,17.0,8.16,0
1765383370,2025-12-11 00:16:10,BUY,Up,btc-updown-15m-1765383300,0.48,1.0,0.48,0
1765383372,2025-12-11 00:16:12,BUY,Up,btc-updown-15m-1765383300,0.48000009706671326,2.884614,1.384615,0
1765383372,2025-12-11 00:16:12,BUY,Up,btc-updown-15m-1765383300,0.48,1.45,0.696,0
1765383372,2025-12-11 00:16:12,BUY,Up,btc-updown-15m-1765383300,0.48000002696296656,10.384614,4.984615,0
1765383374,2025-12-11 00:16:14,BUY,Up,btc-updown-15m-1765383300,0.48,18.0,8.64,0
1765383376,2025-12-11 00:16:16,BUY,Up,btc-updown-15m-1765383300,0.4900000017000006,5.882351,2.882352,0
1765383376,2025-12-11 00:16:16,BUY,Up,btc-updown-15m-1765383300,0.5100000857500208,4.897958,2.497959,0
1765383378,2025-12-11 00:16:18,BUY,Down,btc-updown-15m-1765383300,0.47,8.0,3.76,1
1765383378,2025-12-11 00:16:18,BUY,Up,btc-updown-15m-1765383300,0.52,5.0,2.6,0
1765383380,2025-12-11 00:16:20,BUY,Down,btc-updown-15m-1765383300,0.47,5.0,2.35,1
1765383380,2025-12-11 00:16:20,BUY,Down,btc-updown-15m-1765383300,0.47,5.0,2.35,1
1765383382,2025-12-11 00:16:22,BUY,Up,btc-updown-15m-1765383300,0.57,10.0,5.7,0
1765383382,2025-12-11 00:16:22,BUY,Up,btc-updown-15m-1765383300,0.55,18.0,9.9,0
1765383384,2025-12-11 00:16:24,BUY,Down,btc-updown-15m-1765383300,0.38,18.0,6.84,1
1765383384,2025-12-11 00:16:24,BUY,Down,btc-updown-15m-1765383300,0.36,18.0,6.48,1
1765383384,2025-12-11 00:16:24,BUY,Down,btc-updown-15m-1765383300,0.38,18.0,6.84,1
1765383384,2025-12-11 00:16:24,BUY,Down,btc-updown-15m-1765383300,0.38,18.0,6.84,1
1765383384,2025-12-11 00:16:24,BUY,Down,btc-updown-15m-1765383300,0.37,18.0,6.66,1
1765383384,2025-12-11 00:16:24,BUY,Down,btc-updown-15m-1765383300,0.38,18.0,6.84,1
1765383384,2025-12-11 00:16:24,BUY,Down,btc-updown-15m-1765383300,0.38,18.0,6.84,1
1765383384,2025-12-11 00:16:24,BUY,Down,btc-updown-15m-1765383300,0.38,18.0,6.84,1
1765383384,2025-12-11 00:16:24,BUY,Down,btc-updown-15m-1765383300,0.38,18.0,6.84,1
1765383386,2025-12-11 00:16:26,BUY,Down,btc-updown-15m-1765383300,0.38,18.0,6.84,1
1765383388,2025-12-11 00:16:28,BUY,Up,btc-updown-15m-1765383300,0.6100001028182482,2.820511,1.720512,0
1765383388,2025-12-11 00:16:28,BUY,Up,btc-updown-15m-1765383300,0.6100000456521838,7.666665,4.676666,0
1765383388,2025-12-11 00:16:28,BUY,Up,btc-updown-15m-1765383300,0.6100001028182482,2.820511,1.720512,0
1765383388,2025-12-11 00:16:28,BUY,Up,btc-updown-15m-1765383300,0.6100001028182482,2.820511,1.720512,0
1765383390,2025-12-11 00:16:30,BUY,Up,btc-updown-15m-1765383300,0.6100000303366068,10.877947,6.635548,0
1765383390,2025-12-11 00:16:30,BUY,Up,btc-updown-15m-1765383300,0.6100006402458544,0.546665,0.333466,0
1765383390,2025-12-11 00:16:30,BUY,Up,btc-updown-15m-1765383300,0.61,1.84,1.1224,0
1765383390,2025-12-11 00:16:30,BUY,Up,btc-updown-15m-1765383300,0.61,18.0,10.98,0
1765383390,2025-12-11 00:16:30,BUY,Up,btc-updown-15m-1765383300,0.61,18.0,10.98,0
1765383390,2025-12-11 00:16:30,BUY,Up,btc-updown-15m-1765383300,0.61,7.12,4.3432,0
1765383390,2025-12-11 00:16:30,BUY,Up,btc-updown-15m-1765383300,0.62,18.0,11.16,0
1765383390,2025-12-11 00:16:30,BUY,Up,btc-updown-15m-1765383300,0.62,18.0,11.16,0
1765383396,2025-12-11 00:16:36,BUY,Up,btc-updown-15m-1765383300,0.63,14.1,8.883,0
1765383398,2025-12-11 00:16:38,BUY,Down,btc-updown-15m-1765383300,0.39,5.0,1.95,1
1765383398,2025-12-11 00:16:38,BUY,Down,btc-updown-15m-1765383300,0.39,5.0,1.95,1
1765383398,2025-12-11 00:16:38,BUY,Down,btc-updown-15m-1765383300,0.3900001180646837,2.032784,0.792786,1
1765383400,2025-12-11 00:16:40,BUY,Up,btc-updown-15m-1765383300,0.59,15.0,8.85,0
1765383400,2025-12-11 00:16:40,BUY,Up,btc-updown-15m-1765383300,0.59,2.5,1.475,0
1765383402,2025-12-11 00:16:42,BUY,Up,btc-updown-15m-1765383300,0.59,0.5,0.295,0
1765383402,2025-12-11 00:16:42,BUY,Up,btc-updown-15m-1765383300,0.590000168074674,1.963413,1.158414,0
1765383402,2025-12-11 00:16:42,BUY,Down,btc-updown-15m-1765383300,0.39,18.0,7.02,1
1765383408,2025-12-11 00:16:48,BUY,Down,btc-updown-15m-1765383300,0.39,18.0,7.02,1
1765383408,2025-12-11 00:16:48,BUY,Down,btc-updown-15m-1765383300,0.39,18.0,7.02,1
1765383412,2025-12-11 00:16:52,BUY,Down,btc-updown-15m-1765383300,0.44,7.0,3.08,1
1765383412,2025-12-11 00:16:52,BUY,Down,btc-updown-15m-1765383300,0.4500001766056099,1.981817,0.891818,1
1765383412,2025-12-11 00:16:52,BUY,Down,btc-updown-15m-1765383300,0.45,1.81818,0.818181,1
1765383414,2025-12-11 00:16:54,BUY,Down,btc-updown-15m-1765383300,0.45,18.0,8.1,1
1765383414,2025-12-11 00:16:54,BUY,Down,btc-updown-15m-1765383300,0.45,6.19,2.7855,1
1765383414,2025-12-11 00:16:54,BUY,Down,btc-updown-15m-1765383300,0.44,7.0,3.08,1
1765383414,2025-12-11 00:16:54,BUY,Down,btc-updown-15m-1765383300,0.45,8.0,3.6,1
1765383416,2025-12-11 00:16:56,BUY,Up,btc-updown-15m-1765383300,0.53,3.27,1.7331,0
1765383418,2025-12-11 00:16:58,BUY,Up,btc-updown-15m-1765383300,0.53,8.88,4.7064,0
1765383420,2025-12-11 00:17:00,BUY,Up,btc-updown-15m-1765383300,0.5300001222000904,2.127658,1.127659,0
1765383422,2025-12-11 00:17:02,BUY,Up,btc-updown-15m-1765383300,0.54,18.0,9.72,0
1765383422,2025-12-11 00:17:02,BUY,Up,btc-updown-15m-1765383300,0.54,18.0,9.72,0
1765383422,2025-12-11 00:17:02,BUY,Up,btc-updown-15m-1765383300,0.54,18.0,9.72,0
1765383422,2025-12-11 00:17:02,BUY,Up,btc-updown-15m-1765383300,0.54,18.0,9.72,0
1765383422,2025-12-11 00:17:02,BUY,Up,btc-updown-15m-1765383300,0.54,18.0,9.72,0
1765383424,2025-12-11 00:17:04,BUY,Down,btc-updown-15m-1765383300,0.38,18.0,6.84,1
1765383424,2025-12-11 00:17:04,BUY,Down,btc-updown-15m-1765383300,0.38,18.0,6.84,1
1765383424,2025-12-11 00:17:04,BUY,Down,btc-updown-15m-1765383300,0.39,18.0,7.02,1
1765383424,2025-12-11 00:17:04,BUY,Down,btc-updown-15m-1765383300,0.39,10.0,3.9,1
1765383424,2025-12-11 00:17:04,BUY,Down,btc-updown-15m-1765383300,0.39,18.0,7.02,1
1765383424,2025-12-11 00:17:04,BUY,Down,btc-updown-15m-1765383300,0.39,1.0,0.39,1
1765383424,2025-12-11 00:17:04,BUY,Down,btc-updown-15m-1765383300,0.39,7.0,2.73,1
1765383424,2025-12-11 00:17:04,BUY,Down,btc-updown-15m-1765383300,0.37,18.0,6.66,1
1765383428,2025-12-11 00:17:08,BUY,Up,btc-updown-15m-1765383300,0.66,18.0,11.88,0
1765383428,2025-12-11 00:17:08,BUY,Down,btc-updown-15m-1765383300,0.36,0.3,0.108,1
1765383428,2025-12-11 00:17:08,BUY,Up,btc-updown-15m-1765383300,0.65,18.0,11.7,0
1765383428,2025-12-11 00:17:08,BUY,Down,btc-updown-15m-1765383300,0.37,8.0,2.96,1
1765383428,2025-12-11 00:17:08,BUY,Up,btc-updown-15m-1765383300,0.65,18.0,11.7,0
1765383428,2025-12-11 00:17:08,BUY,Up,btc-updown-15m-1765383300,0.65,18.0,11.7,0
1765383428,2025-12-11 00:17:08,BUY,Down,btc-updown-15m-1765383300,0.36,18.0,6.48,1
1765383430,2025-12-11 00:17:10,BUY,Up,btc-updown-15m-1765383300,0.61,7.0,4.27,0
1765383430,2025-12-11 00:17:10,BUY,Down,btc-updown-15m-1765383300,0.37,10.0,3.7,1
1765383430,2025-12-11 00:17:10,BUY,Up,btc-updown-15m-1765383300,0.6100001521000927,2.564101,1.564102,0
1765383432,2025-12-11 00:17:12,BUY,Down,btc-updown-15m-1765383300,0.36,17.7,6.372,1
1765383436,2025-12-11 00:17:16,BUY,Up,btc-updown-15m-1765383300,0.64,9.51,6.0864,0
1765383436,2025-12-11 00:17:16,BUY,Up,btc-updown-15m-1765383300,0.640000060000015,6.666665,4.266666,0
1765383436,2025-12-11 00:17:16,BUY,Up,btc-updown-15m-1765383300,0.6400000891428775,5.833332,3.733333,0
1765383436,2025-12-11 00:17:16,BUY,Up,btc-updown-15m-1765383300,0.64,5.49,3.5136,0
1765383436,2025-12-11 00:17:16,BUY,Up,btc-updown-15m-1765383300,0.64,8.49,5.4336,0
1765383444,2025-12-11 00:17:24,BUY,Down,btc-updown-15m-1765383300,0.38,5.0,1.9,1
1765383448,2025-12-11 00:17:28,BUY,Up,btc-updown-15m-1765383300,0.61,18.0,10.98,0
1765383448,2025-12-11 00:17:28,BUY,Up,btc-updown-15m-1765383300,0.61,9.45,5.7645,0
1765383448,2025-12-11 00:17:28,BUY,Up,btc-updown-15m-1765383300,0.61,18.0,10.98,0
1765383450,2025-12-11 00:17:30,BUY,Up,btc-updown-15m-1765383300,0.580000197980038,1.414284,0.820285,0
1765383450,2025-12-11 00:17:30,BUY,Down,btc-updown-15m-1765383300,0.4,5.0,2.0,1
1765383452,2025-12-11 00:17:32,BUY,Up,btc-updown-15m-1765383300,0.5900000134390194,16.370242,9.658443,0
1765383454,2025-12-11 00:17:34,BUY,Up,btc-updown-15m-1765383300,0.5900001763001005,2.439023,1.439024,0
1765383454,2025-12-11 00:17:34,BUY,Up,btc-updown-15m-1765383300,0.5900000401398703,6.975608,4.115609,0
1765383458,2025-12-11 00:17:38,BUY,Up,btc-updown-15m-1765383300,0.55,15.0,8.25,0
1765383460,2025-12-11 00:17:40,BUY,Up,btc-updown-15m-1765383300,0.56,3.58,2.0048,0
1765383462,2025-12-11 00:17:42,BUY,Up,btc-updown-15m-1765383300,0.59,2.17,1.2803,0
1765383462,2025-12-11 00:17:42,BUY,Up,btc-updown-15m-1765383300,0.56,14.42,8.0752,0
1765383462,2025-12-11 00:17:42,BUY,Up,btc-updown-15m-1765383300,0.56,0.58,0.3248,0
1765383468,2025-12-11 00:17:48,BUY,Down,btc-updown-15m-1765383300,0.36,10.401875,3.744675,1
1765383468,2025-12-11 00:17:48,BUY,Up,btc-updown-15m-1765383300,0.6200000380000089,7.894735,4.894736,0
1765383468,2025-12-11 00:17:48,BUY,Down,btc-updown-15m-1765383300,0.38000003374150243,7.112902,2.702903,1
1765383470,2025-12-11 00:17:50,BUY,Up,btc-updown-15m-1765383300,0.61,3.0,1.83,0
1765383470,2025-12-11 00:17:50,BUY,Up,btc-updown-15m-1765383300,0.6300001504667058,4.054053,2.554054,0
1765383470,2025-12-11 00:17:50,BUY,Up,btc-updown-15m-1765383300,0.63,13.94,8.7822,0
1765383472,2025-12-11 00:17:52,BUY,Down,btc-updown-15m-1765383300,0.31000014205900317,0.985506,0.305507,1
1765383474,2025-12-11 00:17:54,BUY,Down,btc-updown-15m-1765383300,0.31,5.0,1.55,1
1765383476,2025-12-11 00:17:56,BUY,Down,btc-updown-15m-1765383300,0.29,5.0,1.45,1
1765383476,2025-12-11 00:17:56,BUY,Down,btc-updown-15m-1765383300,0.29,18.0,5.22,1
1765383476,2025-12-11 00:17:56,BUY,Down,btc-updown-15m-1765383300,0.29,2.0,0.58,1
1765383476,2025-12-11 00:17:56,BUY,Down,btc-updown-15m-1765383300,0.29,6.0,1.74,1
1765383480,2025-12-11 00:18:00,BUY,Down,btc-updown-15m-1765383300,0.3200000344927581,8.117646,2.597647,1
1765383480,2025-12-11 00:18:00,BUY,Down,btc-updown-15m-1765383300,0.32000002720000437,7.35294,2.352941,1
1765383482,2025-12-11 00:18:02,BUY,Down,btc-updown-15m-1765383300,0.34,1.81,0.6154,1
1765383484,2025-12-11 00:18:04,BUY,Up,btc-updown-15m-1765383300,0.63,8.0,5.04,0
1765383486,2025-12-11 00:18:06,BUY,Up,btc-updown-15m-1765383300,0.64,18.0,11.52,0
1765383488,2025-12-11 00:18:08,BUY,Up,btc-updown-15m-1765383300,0.66,5.0,3.3,0
1765383490,2025-12-11 00:18:10,BUY,Up,btc-updown-15m-1765383300,0.68,10.15,6.902,0
1765383490,2025-12-11 00:18:10,BUY,Up,btc-updown-15m-1765383300,0.660000170000085,2.941175,1.941176,0
1765383492,2025-12-11 00:18:12,BUY,Up,btc-updown-15m-1765383300,0.7000000750000187,6.666665,4.666666,0
1765383494,2025-12-11 00:18:14,BUY,Up,btc-updown-15m-1765383300,0.7,5.0,3.5,0
1765383500,2025-12-11 00:18:20,BUY,Down,btc-updown-15m-1765383300,0.2800000067237359,17.847221,4.997222,1
1765383508,2025-12-11 00:18:28,BUY,Down,btc-updown-15m-1765383300,0.24,5.0,1.2,1
1765383508,2025-12-11 00:18:28,BUY,Down,btc-updown-15m-1765383300,0.24,1.710525,0.410526,1
1765383508,2025-12-11 00:18:28,BUY,Down,btc-updown-15m-1765383300,0.24000002808315282,5.697366,1.367368,1
1765383508,2025-12-11 00:18:28,BUY,Down,btc-updown-15m-1765383300,0.24,5.0,1.2,1
1765383510,2025-12-11 00:18:30,BUY,Down,btc-updown-15m-1765383300,0.25,18.0,4.5,1
1765383510,2025-12-11 00:18:30,BUY,Down,btc-updown-15m-1765383300,0.25,7.66,1.915,1
1765383512,2025-12-11 00:18:32,BUY,Down,btc-updown-15m-1765383300,0.26,5.0,1.3,1
1765383512,2025-12-11 00:18:32,BUY,Down,btc-updown-15m-1765383300,0.26,8.0,2.08,1
1765383512,2025-12-11 00:18:32,BUY,Down,btc-updown-15m-1765383300,0.26,5.0,1.3,1
1765383514,2025-12-11 00:18:34,BUY,Down,btc-updown-15m-1765383300,0.26,18.0,4.68,1
1765383514,2025-12-11 00:18:34,BUY,Down,btc-updown-15m-1765383300,0.26,18.0,4.68,1
1765383516,2025-12-11 00:18:36,BUY,Up,btc-updown-15m-1765383300,0.72,18.0,12.96,0
1765383516,2025-12-11 00:18:36,BUY,Up,btc-updown-15m-1765383300,0.72,18.0,12.96,0
1765383516,2025-12-11 00:18:36,BUY,Up,btc-updown-15m-1765383300,0.72,18.0,12.96,0
1765383516,2025-12-11 00:18:36,BUY,Up,btc-updown-15m-1765383300,0.72,18.0,12.96,0
1765383516,2025-12-11 00:18:36,BUY,Up,btc-updown-15m-1765383300,0.72,18.0,12.96,0
1765383516,2025-12-11 00:18:36,BUY,Up,btc-updown-15m-1765383300,0.72,18.0,12.96,0
1765383518,2025-12-11 00:18:38,BUY,Down,btc-updown-15m-1765383300,0.24,14.68,3.5232,1
1765383520,2025-12-11 00:18:40,BUY,Up,btc-updown-15m-1765383300,0.75,10.0,7.5,0
1765383522,2025-12-11 00:18:42,BUY,Up,btc-updown-15m-1765383300,0.75,8.0,6.0,0
1765383522,2025-12-11 00:18:42,BUY,Down,btc-updown-15m-1765383300,0.23,8.0,1.84,1
1765383524,2025-12-11 00:18:44,BUY,Down,btc-updown-15m-1765383300,0.23,12.0,2.76,1
1765383524,2025-12-11 00:18:44,BUY,Down,btc-updown-15m-1765383300,0.23,10.0,2.3,1
1765383526,2025-12-11 00:18:46,BUY,Down,btc-updown-15m-1765383300,0.22,18.0,3.96,1
1765383526,2025-12-11 00:18:46,BUY,Down,btc-updown-15m-1765383300,0.22,18.0,3.96,1
1765383526,2025-12-11 00:18:46,BUY,Down,btc-updown-15m-1765383300,0.22,5.05,1.111,1
1765383526,2025-12-11 00:18:46,BUY,Down,btc-updown-15m-1765383300,0.24,12.5,3.0,1
1765383528,2025-12-11 00:18:48,BUY,Down,btc-updown-15m-1765383300,0.27,18.0,4.86,1
1765383528,2025-12-11 00:18:48,BUY,Up,btc-updown-15m-1765383300,0.74,16.44,12.1656,0
1765383528,2025-12-11 00:18:48,BUY,Up,btc-updown-15m-1765383300,0.7400004237040594,1.557691,1.152692,0
1765383528,2025-12-11 00:18:48,BUY,Up,btc-updown-15m-1765383300,0.74,18.0,13.32,0
1765383530,2025-12-11 00:18:50,BUY,Up,btc-updown-15m-1765383300,0.7200004335491144,1.107141,0.797142,0
1765383530,2025-12-11 00:18:50,BUY,Up,btc-updown-15m-1765383300,0.72,18.0,12.96,0
1765383532,2025-12-11 00:18:52,BUY,Up,btc-updown-15m-1765383300,0.75,1.0,0.75,0
1765383532,2025-12-11 00:18:52,BUY,Up,btc-updown-15m-1765383300,0.75,17.0,12.75,0
1765383536,2025-12-11 00:18:56,BUY,Up,btc-updown-15m-1765383300,0.75,9.0,6.75,0
1765383540,2025-12-11 00:19:00,BUY,Up,btc-updown-15m-1765383300,0.7600001440000576,4.166665,3.166666,0
1765383540,2025-12-11 00:19:00,BUY,Up,btc-updown-15m-1765383300,0.7600000970966392,7.003332,5.322533,0
1765383540,2025-12-11 00:19:00,BUY,Up,btc-updown-15m-1765383300,0.76,10.99,8.3524,0
1765383540,2025-12-11 00:19:00,BUY,Up,btc-updown-15m-1765383300,0.76,13.83,10.5108,0
1765383544,2025-12-11 00:19:04,BUY,Down,btc-updown-15m-1765383300,0.22,5.17,1.1374,1
1765383544,2025-12-11 00:19:04,BUY,Down,btc-updown-15m-1765383300,0.22,11.9,2.618,1
1765383544,2025-12-11 00:19:04,BUY,Down,btc-updown-15m-1765383300,0.22,18.0,3.96,1
1765383544,2025-12-11 00:19:04,BUY,Down,btc-updown-15m-1765383300,0.22,13.0,2.86,1
1765383544,2025-12-11 00:19:04,BUY,Down,btc-updown-15m-1765383300,0.22,5.0,1.1,1
1765383544,2025-12-11 00:19:04,BUY,Down,btc-updown-15m-1765383300,0.22000000156000046,12.820509,2.820512,1
1765383546,2025-12-11 00:19:06,BUY,Down,btc-updown-15m-1765383300,0.22,6.1,1.342,1
1765383546,2025-12-11 00:19:06,BUY,Down,btc-updown-15m-1765383300,0.21,18.0,3.78,1
1765383546,2025-12-11 00:19:06,BUY,Down,btc-updown-15m-1765383300,0.22,18.0,3.96,1
1765383546,2025-12-11 00:19:06,BUY,Down,btc-updown-15m-1765383300,0.22,18.0,3.96,1
1765383548,2025-12-11 00:19:08,BUY,Up,btc-updown-15m-1765383300,0.77,12.25,9.4325,0
1765383548,2025-12-11 00:19:08,BUY,Up,btc-updown-15m-1765383300,0.77,5.75,4.4275,0
1765383548,2025-12-11 00:19:08,BUY,Up,btc-updown-15m-1765383300,0.77,18.0,13.86,0
1765383548,2025-12-11 00:19:08,BUY,Up,btc-updown-15m-1765383300,0.77,4.85,3.7345,0
1765383548,2025-12-11 00:19:08,BUY,Up,btc-updown-15m-1765383300,0.77,13.15,10.1255,0
1765383550,2025-12-11 00:19:10,BUY,Up,btc-updown-15m-1765383300,0.770000163653887,4.521738,3.481739,0
1765383550,2025-12-11 00:19:10,BUY,Down,btc-updown-15m-1765383300,0.22,1.5641,0.344102,1
1765383552,2025-12-11 00:19:12,BUY,Up,btc-updown-15m-1765383300,0.77,13.15,10.1255,0
1765383552,2025-12-11 00:19:12,BUY,Up,btc-updown-15m-1765383300,0.78,12.82,9.9996,0
1765383552,2025-12-11 00:19:12,BUY,Up,btc-updown-15m-1765383300,0.7700003852503179,1.739129,1.33913,0
