时间戳,时间,动作,方向,市场,价格,数量,USDC金额,OutcomeIndex
1765385158,2025-12-11 00:45:58,BUY,Down,btc-updown-15m-1765385100,0.65,5.0,3.25,1
1765385158,2025-12-11 00:45:58,BUY,Down,btc-updown-15m-1765385100,0.65,5.0,3.25,1
1765385158,2025-12-11 00:45:58,BUY,Down,btc-updown-15m-1765385100,0.6500004937312588,0.911427,0.592428,1
1765385158,2025-12-11 00:45:58,BUY,Down,btc-updown-15m-1765385100,0.65,5.0,3.25,1
1765385158,2025-12-11 00:45:58,BUY,Down,btc-updown-15m-1765385100,0.65,6.06,3.939,1
1765385162,2025-12-11 00:46:02,BUY,Up,btc-updown-15m-1765385100,0.34000002357143827,6.787876,2.307878,0
1765385162,2025-12-11 00:46:02,BUY,Up,btc-updown-15m-1765385100,0.34,18.0,6.12,0
1765385162,2025-12-11 00:46:02,BUY,Up,btc-updown-15m-1765385100,0.34,18.0,6.12,0
1765385162,2025-12-11 00:46:02,BUY,Up,btc-updown-15m-1765385100,0.33,18.0,5.94,0
1765385162,2025-12-11 00:46:02,BUY,Up,btc-updown-15m-1765385100,0.33,18.0,5.94,0
1765385162,2025-12-11 00:46:02,BUY,Up,btc-updown-15m-1765385100,0.33,18.0,5.94,0
1765385162,2025-12-11 00:46:02,BUY,Up,btc-updown-15m-1765385100,0.33,18.0,5.94,0
1765385162,2025-12-11 00:46:02,BUY,Up,btc-updown-15m-1765385100,0.34,11.21,3.8114,0
1765385164,2025-12-11 00:46:04,BUY,Down,btc-updown-15m-1765385100,0.6700000730328006,7.393938,4.953939,1
1765385166,2025-12-11 00:46:06,BUY,Down,btc-updown-15m-1765385100,0.68,5.6,3.808,1
1765385166,2025-12-11 00:46:06,BUY,Down,btc-updown-15m-1765385100,0.68,6.25,4.25,1
1765385168,2025-12-11 00:46:08,BUY,Up,btc-updown-15m-1765385100,0.3100000960001536,1.666664,0.516666,0
1765385170,2025-12-11 00:46:10,BUY,Down,btc-updown-15m-1765385100,0.67,0.6,0.402,1
1765385170,2025-12-11 00:46:10,BUY,Down,btc-updown-15m-1765385100,0.68,18.0,12.24,1
1765385172,2025-12-11 00:46:12,BUY,Down,btc-updown-15m-1765385100,0.7,18.0,12.6,1
1765385172,2025-12-11 00:46:12,BUY,Down,btc-updown-15m-1765385100,0.7,18.0,12.6,1
1765385172,2025-12-11 00:46:12,BUY,Down,btc-updown-15m-1765385100,0.7,18.0,12.6,1
1765385172,2025-12-11 00:46:12,BUY,Down,btc-updown-15m-1765385100,0.6700001342373473,3.575756,2.395757,1
1765385172,2025-12-11 00:46:12,BUY,Down,btc-updown-15m-1765385100,0.7,18.0,12.6,1
1765385174,2025-12-11 00:46:14,BUY,Down,btc-updown-15m-1765385100,0.7,18.0,12.6,1
1765385174,2025-12-11 00:46:14,BUY,Down,btc-updown-15m-1765385100,0.69,18.0,12.42,1
1765385176,2025-12-11 00:46:16,BUY,Up,btc-updown-15m-1765385100,0.31,18.0,5.58,0
1765385176,2025-12-11 00:46:16,BUY,Up,btc-updown-15m-1765385100,0.31,18.0,5.58,0
1765385176,2025-12-11 00:46:16,BUY,Up,btc-updown-15m-1765385100,0.3,18.0,5.4,0
1765385176,2025-12-11 00:46:16,BUY,Up,btc-updown-15m-1765385100,0.3,18.0,5.4,0
1765385176,2025-12-11 00:46:16,BUY,Up,btc-updown-15m-1765385100,0.3,18.0,5.4,0
1765385176,2025-12-11 00:46:16,BUY,Up,btc-updown-15m-1765385100,0.3,18.0,5.4,0
1765385176,2025-12-11 00:46:16,BUY,Up,btc-updown-15m-1765385100,0.3,18.0,5.4,0
1765385180,2025-12-11 00:46:20,BUY,Down,btc-updown-15m-1765385100,0.68,18.0,12.24,1
1765385180,2025-12-11 00:46:20,BUY,Down,btc-updown-15m-1765385100,0.69,5.0,3.45,1
1765385180,2025-12-11 00:46:20,BUY,Down,btc-updown-15m-1765385100,0.69,10.0,6.9,1
1765385182,2025-12-11 00:46:22,BUY,Down,btc-updown-15m-1765385100,0.69,3.0,2.07,1
1765385182,2025-12-11 00:46:22,BUY,Down,btc-updown-15m-1765385100,0.69,18.0,12.42,1
1765385182,2025-12-11 00:46:22,BUY,Down,btc-updown-15m-1765385100,0.69,18.0,12.42,1
1765385182,2025-12-11 00:46:22,BUY,Down,btc-updown-15m-1765385100,0.69,15.0,10.35,1
1765385182,2025-12-11 00:46:22,BUY,Down,btc-updown-15m-1765385100,0.6900001509565795,3.709676,2.559677,1
1765385184,2025-12-11 00:46:24,BUY,Up,btc-updown-15m-1765385100,0.29,18.0,5.22,0
1765385184,2025-12-11 00:46:24,BUY,Up,btc-updown-15m-1765385100,0.28000004465122924,1.791664,0.501666,0
1765385184,2025-12-11 00:46:24,BUY,Up,btc-updown-15m-1765385100,0.28000004465122924,1.791664,0.501666,0
1765385184,2025-12-11 00:46:24,BUY,Up,btc-updown-15m-1765385100,0.28,12.55,3.514,0
1765385184,2025-12-11 00:46:24,BUY,Up,btc-updown-15m-1765385100,0.280000064962449,1.847221,0.517222,0
1765385186,2025-12-11 00:46:26,BUY,Up,btc-updown-15m-1765385100,0.2800000417391885,1.916664,0.536666,0
1765385186,2025-12-11 00:46:26,BUY,Up,btc-updown-15m-1765385100,0.28000035511915355,0.450553,0.126155,0
1765385186,2025-12-11 00:46:26,BUY,Up,btc-updown-15m-1765385100,0.29000013674091696,1.901406,0.551408,0
1765385186,2025-12-11 00:46:26,BUY,Up,btc-updown-15m-1765385100,0.28000000480000076,8.333332,2.333333,0
1765385186,2025-12-11 00:46:26,BUY,Up,btc-updown-15m-1765385100,0.2900000991913814,1.915489,0.555492,0
1765385186,2025-12-11 00:46:26,BUY,Up,btc-updown-15m-1765385100,0.2900000991913814,1.915489,0.555492,0
1765385188,2025-12-11 00:46:28,BUY,Down,btc-updown-15m-1765385100,0.71,18.0,12.78,1
1765385188,2025-12-11 00:46:28,BUY,Up,btc-updown-15m-1765385100,0.29,18.0,5.22,0
1765385188,2025-12-11 00:46:28,BUY,Up,btc-updown-15m-1765385100,0.29,18.0,5.22,0
1765385188,2025-12-11 00:46:28,BUY,Up,btc-updown-15m-1765385100,0.29,18.0,5.22,0
1765385188,2025-12-11 00:46:28,BUY,Up,btc-updown-15m-1765385100,0.29,18.0,5.22,0
1765385188,2025-12-11 00:46:28,BUY,Up,btc-updown-15m-1765385100,0.29,18.0,5.22,0
1765385190,2025-12-11 00:46:30,BUY,Down,btc-updown-15m-1765385100,0.69,18.0,12.42,1
1765385190,2025-12-11 00:46:30,BUY,Down,btc-updown-15m-1765385100,0.69,18.0,12.42,1
1765385190,2025-12-11 00:46:30,BUY,Down,btc-updown-15m-1765385100,0.69,18.0,12.42,1
1765385190,2025-12-11 00:46:30,BUY,Down,btc-updown-15m-1765385100,0.69,18.0,12.42,1
1765385190,2025-12-11 00:46:30,BUY,Down,btc-updown-15m-1765385100,0.69,18.0,12.42,1
1765385192,2025-12-11 00:46:32,BUY,Up,btc-updown-15m-1765385100,0.29,18.0,5.22,0
1765385192,2025-12-11 00:46:32,BUY,Up,btc-updown-15m-1765385100,0.28,18.0,5.04,0
1765385192,2025-12-11 00:46:32,BUY,Up,btc-updown-15m-1765385100,0.28,18.0,5.04,0
1765385194,2025-12-11 00:46:34,BUY,Up,btc-updown-15m-1765385100,0.29,18.0,5.22,0
1765385194,2025-12-11 00:46:34,BUY,Up,btc-updown-15m-1765385100,0.29,18.0,5.22,0
1765385194,2025-12-11 00:46:34,BUY,Up,btc-updown-15m-1765385100,0.29,18.0,5.22,0
1765385194,2025-12-11 00:46:34,BUY,Up,btc-updown-15m-1765385100,0.29,18.0,5.22,0
1765385212,2025-12-11 00:46:52,BUY,Down,btc-updown-15m-1765385100,0.64,18.0,11.52,1
1765385212,2025-12-11 00:46:52,BUY,Down,btc-updown-15m-1765385100,0.6400001296000829,2.777776,1.777777,1
1765385212,2025-12-11 00:46:52,BUY,Down,btc-updown-15m-1765385100,0.6549833333333334,18.0,11.7897,1
1765385212,2025-12-11 00:46:52,BUY,Down,btc-updown-15m-1765385100,0.66,3.03,1.9998,1
1765385212,2025-12-11 00:46:52,BUY,Down,btc-updown-15m-1765385100,0.6500000283400844,14.114284,9.174285,1
1765385212,2025-12-11 00:46:52,BUY,Down,btc-updown-15m-1765385100,0.64,12.0,7.68,1
1765385214,2025-12-11 00:46:54,BUY,Down,btc-updown-15m-1765385100,0.6500000413851442,8.457141,5.497142,1
1765385216,2025-12-11 00:46:56,BUY,Up,btc-updown-15m-1765385100,0.32,18.0,5.76,0
1765385216,2025-12-11 00:46:56,BUY,Up,btc-updown-15m-1765385100,0.32,18.0,5.76,0
1765385216,2025-12-11 00:46:56,BUY,Up,btc-updown-15m-1765385100,0.32,18.0,5.76,0
1765385216,2025-12-11 00:46:56,BUY,Up,btc-updown-15m-1765385100,0.32,18.0,5.76,0
1765385216,2025-12-11 00:46:56,BUY,Up,btc-updown-15m-1765385100,0.33,18.0,5.94,0
1765385220,2025-12-11 00:47:00,BUY,Down,btc-updown-15m-1765385100,0.63,15.0,9.45,1
1765385220,2025-12-11 00:47:00,BUY,Down,btc-updown-15m-1765385100,0.6300001369000863,2.702701,1.702702,1
1765385222,2025-12-11 00:47:02,BUY,Down,btc-updown-15m-1765385100,0.63,5.0,3.15,1
1765385222,2025-12-11 00:47:02,BUY,Down,btc-updown-15m-1765385100,0.63,18.0,11.34,1
1765385222,2025-12-11 00:47:02,BUY,Down,btc-updown-15m-1765385100,0.63,0.29,0.1827,1
1765385222,2025-12-11 00:47:02,BUY,Down,btc-updown-15m-1765385100,0.63,18.0,11.34,1
1765385224,2025-12-11 00:47:04,BUY,Up,btc-updown-15m-1765385100,0.38,18.0,6.84,0
1765385224,2025-12-11 00:47:04,BUY,Up,btc-updown-15m-1765385100,0.4200000734667063,5.172411,2.172413,0
1765385224,2025-12-11 00:47:04,BUY,Up,btc-updown-15m-1765385100,0.38,18.0,6.84,0
1765385224,2025-12-11 00:47:04,BUY,Up,btc-updown-15m-1765385100,0.42,5.0,2.1,0
1765385226,2025-12-11 00:47:06,BUY,Down,btc-updown-15m-1765385100,0.59,2.33,1.3747,1
1765385228,2025-12-11 00:47:08,BUY,Down,btc-updown-15m-1765385100,0.6100000442000098,7.692306,4.692307,1
1765385232,2025-12-11 00:47:12,BUY,Up,btc-updown-15m-1765385100,0.4,5.0,2.0,0
1765385232,2025-12-11 00:47:12,BUY,Up,btc-updown-15m-1765385100,0.4,2.33,0.932,0
1765385232,2025-12-11 00:47:12,BUY,Up,btc-updown-15m-1765385100,0.4,5.0,2.0,0
1765385234,2025-12-11 00:47:14,BUY,Up,btc-updown-15m-1765385100,0.42,18.0,7.56,0
1765385238,2025-12-11 00:47:18,BUY,Down,btc-updown-15m-1765385100,0.58,11.9,6.902,1
1765385240,2025-12-11 00:47:20,BUY,Down,btc-updown-15m-1765385100,0.57,18.0,10.26,1
1765385242,2025-12-11 00:47:22,BUY,Up,btc-updown-15m-1765385100,0.43,5.0,2.15,0
1765385244,2025-12-11 00:47:24,BUY,Down,btc-updown-15m-1765385100,0.55,14.89,8.1895,1
1765385244,2025-12-11 00:47:24,BUY,Down,btc-updown-15m-1765385100,0.53,15.0,7.95,1
1765385246,2025-12-11 00:47:26,BUY,Down,btc-updown-15m-1765385100,0.5600000973272122,4.931817,2.761818,1
1765385246,2025-12-11 00:47:26,BUY,Down,btc-updown-15m-1765385100,0.56,8.0,4.48,1
1765385248,2025-12-11 00:47:28,BUY,Down,btc-updown-15m-1765385100,0.56,18.0,10.08,1
1765385248,2025-12-11 00:47:28,BUY,Down,btc-updown-15m-1765385100,0.56,5.06,2.8336,1
1765385248,2025-12-11 00:47:28,BUY,Down,btc-updown-15m-1765385100,0.56,18.0,10.08,1
1765385248,2025-12-11 00:47:28,BUY,Down,btc-updown-15m-1765385100,0.56,18.0,10.08,1
1765385248,2025-12-11 00:47:28,BUY,Down,btc-updown-15m-1765385100,0.56,18.0,10.08,1
1765385248,2025-12-11 00:47:28,BUY,Down,btc-updown-15m-1765385100,0.56,18.0,10.08,1
1765385248,2025-12-11 00:47:28,BUY,Up,btc-updown-15m-1765385100,0.45000003666667643,5.454544,2.454545,0
1765385250,2025-12-11 00:47:30,BUY,Up,btc-updown-15m-1765385100,0.45,5.0,2.25,0
1765385250,2025-12-11 00:47:30,BUY,Up,btc-updown-15m-1765385100,0.45,5.0,2.25,0
1765385252,2025-12-11 00:47:32,BUY,Up,btc-updown-15m-1765385100,0.45,8.0,3.6,0
1765385254,2025-12-11 00:47:34,BUY,Up,btc-updown-15m-1765385100,0.44,0.74,0.3256,0
1765385254,2025-12-11 00:47:34,BUY,Up,btc-updown-15m-1765385100,0.44,7.0,3.08,0
1765385254,2025-12-11 00:47:34,BUY,Down,btc-updown-15m-1765385100,0.5400000508611577,10.223912,5.520913,1
1765385260,2025-12-11 00:47:40,BUY,Down,btc-updown-15m-1765385100,0.54,18.0,9.72,1
1765385262,2025-12-11 00:47:42,BUY,Down,btc-updown-15m-1765385100,0.57,5.0,2.85,1
1765385262,2025-12-11 00:47:42,BUY,Down,btc-updown-15m-1765385100,0.57,5.0,2.85,1
1765385262,2025-12-11 00:47:42,BUY,Down,btc-updown-15m-1765385100,0.58,3.81,2.2098,1
1765385264,2025-12-11 00:47:44,BUY,Down,btc-updown-15m-1765385100,0.59,18.0,10.62,1
1765385264,2025-12-11 00:47:44,BUY,Up,btc-updown-15m-1765385100,0.37,10.0,3.7,0
1765385264,2025-12-11 00:47:44,BUY,Down,btc-updown-15m-1765385100,0.58,14.19,8.2302,1
1765385268,2025-12-11 00:47:48,BUY,Up,btc-updown-15m-1765385100,0.36,3.0,1.08,0
1765385268,2025-12-11 00:47:48,BUY,Up,btc-updown-15m-1765385100,0.36,2.40625,0.86625,0
1765385270,2025-12-11 00:47:50,BUY,Up,btc-updown-15m-1765385100,0.37,15.19,5.6203,0
1765385270,2025-12-11 00:47:50,BUY,Up,btc-updown-15m-1765385100,0.36,1.734375,0.624375,0
1765385270,2025-12-11 00:47:50,BUY,Up,btc-updown-15m-1765385100,0.36,15.0,5.4,0
1765385272,2025-12-11 00:47:52,BUY,Up,btc-updown-15m-1765385100,0.36,0.48,0.1728,0
1765385276,2025-12-11 00:47:56,BUY,Down,btc-updown-15m-1765385100,0.6500000546875128,7.314284,4.754285,1
1765385278,2025-12-11 00:47:58,BUY,Down,btc-updown-15m-1765385100,0.67,5.0,3.35,1
1765385278,2025-12-11 00:47:58,BUY,Down,btc-updown-15m-1765385100,0.6500000546875128,7.314284,4.754285,1
1765385280,2025-12-11 00:48:00,BUY,Up,btc-updown-15m-1765385100,0.29000005680010904,1.408448,0.40845,0
1765385282,2025-12-11 00:48:02,BUY,Up,btc-updown-15m-1765385100,0.3,7.0,2.1,0
1765385282,2025-12-11 00:48:02,BUY,Up,btc-updown-15m-1765385100,0.3,18.0,5.4,0
1765385282,2025-12-11 00:48:02,BUY,Up,btc-updown-15m-1765385100,0.3,11.0,3.3,0
1765385282,2025-12-11 00:48:02,BUY,Up,btc-updown-15m-1765385100,0.3,18.0,5.4,0
1765385284,2025-12-11 00:48:04,BUY,Up,btc-updown-15m-1765385100,0.3,18.0,5.4,0
1765385284,2025-12-11 00:48:04,BUY,Up,btc-updown-15m-1765385100,0.3,18.0,5.4,0
1765385284,2025-12-11 00:48:04,BUY,Up,btc-updown-15m-1765385100,0.31,5.0,1.55,0
1765385284,2025-12-11 00:48:04,BUY,Up,btc-updown-15m-1765385100,0.31,15.0,4.65,0
1765385288,2025-12-11 00:48:08,BUY,Down,btc-updown-15m-1765385100,0.69,5.0,3.45,1
1765385290,2025-12-11 00:48:10,BUY,Up,btc-updown-15m-1765385100,0.29,18.0,5.22,0
1765385290,2025-12-11 00:48:10,BUY,Down,btc-updown-15m-1765385100,0.69,15.0,10.35,1
1765385292,2025-12-11 00:48:12,BUY,Up,btc-updown-15m-1765385100,0.28,18.0,5.04,0
1765385292,2025-12-11 00:48:12,BUY,Up,btc-updown-15m-1765385100,0.28,18.0,5.04,0
1765385294,2025-12-11 00:48:14,BUY,Down,btc-updown-15m-1765385100,0.700000180000072,3.333332,2.333333,1
1765385294,2025-12-11 00:48:14,BUY,Down,btc-updown-15m-1765385100,0.71,1.12,0.7952,1
1765385294,2025-12-11 00:48:14,BUY,Down,btc-updown-15m-1765385100,0.71,16.88,11.9848,1
1765385296,2025-12-11 00:48:16,BUY,Down,btc-updown-15m-1765385100,0.7,14.66,10.262,1
1765385300,2025-12-11 00:48:20,BUY,Down,btc-updown-15m-1765385100,0.68,3.14,2.1352,1
1765385304,2025-12-11 00:48:24,BUY,Up,btc-updown-15m-1765385100,0.32,2.191175,0.701176,0
1765385304,2025-12-11 00:48:24,BUY,Down,btc-updown-15m-1765385100,0.68,5.0,3.4,1
1765385314,2025-12-11 00:48:34,BUY,Up,btc-updown-15m-1765385100,0.3000000756757084,2.642856,0.792857,0
1765385316,2025-12-11 00:48:36,BUY,Up,btc-updown-15m-1765385100,0.31,6.89,2.1359,0
